eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
55,83.16192637237158,331.70295085322334,-1,0,-1,-1,-1,1,0,-1
56,46.16991751538994,331.70295085322334,-1,0,-1,-1,-1,1,0,-1
57,0.0,331.70295085322334,-1,0,-1,-1,-1,1,0,-1
58,0.0,331.70295085322334,-1,0,-1,-1,-1,1,0,-1
59,462.56913048639973,462.56913048639973,0,1,-1,1,1,0,0,-1
60,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
61,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
62,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
63,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
64,1.4282611553491953,462.56913048639973,0,1,-1,1,1,0,0,-1
65,40.164788970040014,462.56913048639973,0,1,-1,1,1,0,0,-1
66,199.9606199378603,462.56913048639973,0,1,-1,1,1,0,0,-1
67,59.769709964700624,462.56913048639973,0,1,-1,1,1,0,0,-1
68,212.8685597034581,462.56913048639973,0,1,-1,1,1,0,0,-1
69,282.8899330126106,462.56913048639973,0,1,-1,1,1,0,0,-1
70,34.58364337230377,462.56913048639973,0,1,-1,1,1,0,0,-1
71,41.965041063266916,462.56913048639973,0,1,-1,1,1,0,0,-1
72,53.174952252671105,462.56913048639973,0,1,-1,1,1,0,0,-1
73,41.453185943260124,462.56913048639973,0,1,-1,1,1,0,0,-1
74,46.10111391106712,462.56913048639973,0,1,-1,1,1,0,0,-1
75,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
76,34.64923512672244,462.56913048639973,0,1,-1,1,1,0,0,-1
77,45.80094863339748,462.56913048639973,0,1,-1,1,1,0,0,-1
78,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
79,63.985723628304235,462.56913048639973,0,1,-1,1,1,0,0,-1
80,33.06979532197942,462.56913048639973,0,1,-1,1,1,0,0,-1
81,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
82,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
83,70.92008413224636,462.56913048639973,0,1,-1,1,1,0,0,-1
84,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
85,325.11730811210475,462.56913048639973,0,1,-1,1,1,0,0,-1
86,65.80006480651919,462.56913048639973,0,1,-1,1,1,0,0,-1
87,47.98043182521318,462.56913048639973,0,1,-1,1,1,0,0,-1
88,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
89,24.15937240545574,462.56913048639973,0,1,-1,1,1,0,0,-1
90,43.441974992740214,462.56913048639973,0,1,-1,1,1,0,0,-1
91,333.11847174324475,462.56913048639973,0,1,-1,1,1,0,0,-1
92,48.06694356211385,462.56913048639973,0,1,-1,1,1,0,0,-1
93,217.47012287137895,462.56913048639973,0,1,-1,1,1,0,0,-1
94,170.89615659920074,462.56913048639973,0,1,-1,1,1,0,0,-1
95,272.68560393303494,462.56913048639973,0,1,-1,1,1,0,0,-1
96,76.15941559557648,462.56913048639973,0,1,-1,1,1,0,0,-1
97,74.23012366583768,462.56913048639973,0,1,-1,1,1,0,0,-1
98,36.20326984285723,462.56913048639973,0,1,-1,1,1,0,0,-1
99,171.17746038700597,462.56913048639973,0,1,-1,1,1,0,0,-1
100,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
101,4.910923317046504,462.56913048639973,0,1,-1,1,1,0,0,-1
102,46.1833427619546,462.56913048639973,0,1,-1,1,1,0,0,-1
103,32.22431430366507,462.56913048639973,0,1,-1,1,1,0,0,-1
104,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
105,274.0874641905052,462.56913048639973,0,1,-1,1,1,0,0,-1
106,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
107,79.92230728496996,462.56913048639973,0,1,-1,1,1,0,0,-1
108,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
109,239.3546481051862,462.56913048639973,0,1,-1,1,1,0,0,-1
110,206.5608143341974,462.56913048639973,0,1,-1,1,1,0,0,-1
111,257.2222164709022,462.56913048639973,0,1,-1,1,1,0,0,-1
112,255.224542702238,462.56913048639973,0,1,-1,1,1,0,0,-1
113,211.95453114181765,462.56913048639973,0,1,-1,1,1,0,0,-1
114,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
115,0.0,462.56913048639973,0,1,-1,1,1,0,0,-1
116,712.6685854113525,712.6685854113525,-1,0,1,1,-1,1,1,-1
117,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
118,268.78848011470626,712.6685854113525,-1,0,1,1,-1,1,1,-1
119,9.509546992591886,712.6685854113525,-1,0,1,1,-1,1,1,-1
120,41.06716771970953,712.6685854113525,-1,0,1,1,-1,1,1,-1
121,4.795056943021046,712.6685854113525,-1,0,1,1,-1,1,1,-1
122,4.607514404267912,712.6685854113525,-1,0,1,1,-1,1,1,-1
123,221.6794831934951,712.6685854113525,-1,0,1,1,-1,1,1,-1
124,83.5805663336462,712.6685854113525,-1,0,1,1,-1,1,1,-1
125,254.3464454571463,712.6685854113525,-1,0,1,1,-1,1,1,-1
126,331.51238515124095,712.6685854113525,-1,0,1,1,-1,1,1,-1
127,50.29342265541365,712.6685854113525,-1,0,1,1,-1,1,1,-1
128,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
129,38.363694279209184,712.6685854113525,-1,0,1,1,-1,1,1,-1
130,39.38102174829286,712.6685854113525,-1,0,1,1,-1,1,1,-1
131,228.74936980755083,712.6685854113525,-1,0,1,1,-1,1,1,-1
132,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
133,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
134,32.75080621176126,712.6685854113525,-1,0,1,1,-1,1,1,-1
135,57.06213452592555,712.6685854113525,-1,0,1,1,-1,1,1,-1
136,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
137,42.890731975230736,712.6685854113525,-1,0,1,1,-1,1,1,-1
138,151.98358384993284,712.6685854113525,-1,0,1,1,-1,1,1,-1
139,43.92425566071529,712.6685854113525,-1,0,1,1,-1,1,1,-1
140,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
141,32.17358503904505,712.6685854113525,-1,0,1,1,-1,1,1,-1
142,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
143,12.384668421078077,712.6685854113525,-1,0,1,1,-1,1,1,-1
144,76.02981248063145,712.6685854113525,-1,0,1,1,-1,1,1,-1
145,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
146,225.14741330431255,712.6685854113525,-1,0,1,1,-1,1,1,-1
147,32.83472541900013,712.6685854113525,-1,0,1,1,-1,1,1,-1
148,196.87107257755855,712.6685854113525,-1,0,1,1,-1,1,1,-1
149,81.21770395698742,712.6685854113525,-1,0,1,1,-1,1,1,-1
150,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
151,4.836856044792841,712.6685854113525,-1,0,1,1,-1,1,1,-1
152,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
153,190.72130307944386,712.6685854113525,-1,0,1,1,-1,1,1,-1
154,130.34692413788184,712.6685854113525,-1,0,1,1,-1,1,1,-1
155,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
156,123.84323748719534,712.6685854113525,-1,0,1,1,-1,1,1,-1
157,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
158,264.2511708837202,712.6685854113525,-1,0,1,1,-1,1,1,-1
159,217.88219708374467,712.6685854113525,-1,0,1,1,-1,1,1,-1
160,213.28115080067624,712.6685854113525,-1,0,1,1,-1,1,1,-1
161,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
162,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
163,209.36102969537913,712.6685854113525,-1,0,1,1,-1,1,1,-1
164,0.0,712.6685854113525,-1,0,1,1,-1,1,1,-1
165,284.9826903559559,712.6685854113525,-1,0,1,1,-1,1,1,-1
