eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
156,0.0,684.7075538904705,1,0,0,0,-1,1,1,-1
157,0.0,684.7075538904705,1,0,0,0,-1,1,1,-1
158,207.6614631908406,684.7075538904705,1,0,0,0,-1,1,1,-1
159,56.56224750709306,684.7075538904705,1,0,0,0,-1,1,1,-1
160,248.59205524688275,684.7075538904705,1,0,0,0,-1,1,1,-1
161,60.91651593928404,684.7075538904705,1,0,0,0,-1,1,1,-1
162,0.0,684.7075538904705,1,0,0,0,-1,1,1,-1
163,266.38339059882895,684.7075538904705,1,0,0,0,-1,1,1,-1
164,38.772750795735924,684.7075538904705,1,0,0,0,-1,1,1,-1
165,41.57997193276478,684.7075538904705,1,0,0,0,-1,1,1,-1
