eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
0,69.36186262631595,69.36186262631595,1,0,0,0,1,1,-1,0
1,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
2,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
3,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
4,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
5,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
6,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
7,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
8,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
9,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
10,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
11,85.36603225152454,85.36603225152454,1,0,0,1,1,1,-1,0
12,88.54426751179338,88.54426751179338,1,0,1,1,1,1,-1,0
13,88.54426751179338,88.54426751179338,1,0,1,1,1,1,-1,0
14,88.54426751179338,88.54426751179338,1,0,1,1,1,1,-1,0
15,88.54426751179338,88.54426751179338,1,0,1,1,1,1,-1,0
16,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
17,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
18,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
19,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
20,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
21,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
22,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
23,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
24,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
25,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
26,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
27,303.4190509870098,303.4190509870098,1,0,1,1,1,1,-1,-1
