eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
66,44.60698723499983,792.5567877155937,0,1,1,1,-1,1,1,-1
67,190.4892329477099,792.5567877155937,0,1,1,1,-1,1,1,-1
68,46.767573423276275,792.5567877155937,0,1,1,1,-1,1,1,-1
69,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
70,49.886225391145004,792.5567877155937,0,1,1,1,-1,1,1,-1
71,46.887121653646886,792.5567877155937,0,1,1,1,-1,1,1,-1
72,10.704267105738825,792.5567877155937,0,1,1,1,-1,1,1,-1
73,207.87069319439664,792.5567877155937,0,1,1,1,-1,1,1,-1
74,43.13654153116988,792.5567877155937,0,1,1,1,-1,1,1,-1
75,152.04316423483618,792.5567877155937,0,1,1,1,-1,1,1,-1
76,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
77,7.746433596123885,792.5567877155937,0,1,1,1,-1,1,1,-1
78,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
79,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
80,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
81,33.01664454350923,792.5567877155937,0,1,1,1,-1,1,1,-1
82,213.56082763271746,792.5567877155937,0,1,1,1,-1,1,1,-1
83,57.709142737791325,792.5567877155937,0,1,1,1,-1,1,1,-1
84,61.46782281510242,792.5567877155937,0,1,1,1,-1,1,1,-1
85,33.62685780578633,792.5567877155937,0,1,1,1,-1,1,1,-1
86,6.043801269353153,792.5567877155937,0,1,1,1,-1,1,1,-1
87,52.273985046209575,792.5567877155937,0,1,1,1,-1,1,1,-1
88,5.996087404939287,792.5567877155937,0,1,1,1,-1,1,1,-1
89,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
90,86.06572501248048,792.5567877155937,0,1,1,1,-1,1,1,-1
91,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
92,685.5678379288045,792.5567877155937,0,1,1,1,-1,1,1,-1
93,1.1305523141711518,792.5567877155937,0,1,1,1,-1,1,1,-1
94,33.44314875193515,792.5567877155937,0,1,1,1,-1,1,1,-1
95,1.2775983188346511,792.5567877155937,0,1,1,1,-1,1,1,-1
96,33.41142479567437,792.5567877155937,0,1,1,1,-1,1,1,-1
97,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
98,237.7112624043125,792.5567877155937,0,1,1,1,-1,1,1,-1
99,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
100,35.79098405153964,792.5567877155937,0,1,1,1,-1,1,1,-1
101,33.63820482049046,792.5567877155937,0,1,1,1,-1,1,1,-1
102,45.547603617212644,792.5567877155937,0,1,1,1,-1,1,1,-1
103,278.2722863814739,792.5567877155937,0,1,1,1,-1,1,1,-1
104,214.13588932950114,792.5567877155937,0,1,1,1,-1,1,1,-1
105,271.1738527745363,792.5567877155937,0,1,1,1,-1,1,1,-1
106,113.84306899982735,792.5567877155937,0,1,1,1,-1,1,1,-1
107,231.85376922974427,792.5567877155937,0,1,1,1,-1,1,1,-1
108,4.455613691186375,792.5567877155937,0,1,1,1,-1,1,1,-1
109,278.2499485547826,792.5567877155937,0,1,1,1,-1,1,1,-1
110,32.71063527471341,792.5567877155937,0,1,1,1,-1,1,1,-1
111,158.91933400905282,792.5567877155937,0,1,1,1,-1,1,1,-1
112,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
113,5.100900778335684,792.5567877155937,0,1,1,1,-1,1,1,-1
114,233.8300850167097,792.5567877155937,0,1,1,1,-1,1,1,-1
115,243.8250456976624,792.5567877155937,0,1,1,1,-1,1,1,-1
116,328.81077467076454,792.5567877155937,0,1,1,1,-1,1,1,-1
117,277.36717844630994,792.5567877155937,0,1,1,1,-1,1,1,-1
118,32.935095379438955,792.5567877155937,0,1,1,1,-1,1,1,-1
119,51.82095541661581,792.5567877155937,0,1,1,1,-1,1,1,-1
120,240.26987355184303,792.5567877155937,0,1,1,1,-1,1,1,-1
121,58.805682384624866,792.5567877155937,0,1,1,1,-1,1,1,-1
122,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
123,43.22705512025433,792.5567877155937,0,1,1,1,-1,1,1,-1
124,99.02871475644271,792.5567877155937,0,1,1,1,-1,1,1,-1
125,52.54999676094778,792.5567877155937,0,1,1,1,-1,1,1,-1
126,81.81387146290592,792.5567877155937,0,1,1,1,-1,1,1,-1
127,33.39761064493612,792.5567877155937,0,1,1,1,-1,1,1,-1
128,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
129,5.044278565633994,792.5567877155937,0,1,1,1,-1,1,1,-1
130,228.62187557484464,792.5567877155937,0,1,1,1,-1,1,1,-1
131,248.9436623553406,792.5567877155937,0,1,1,1,-1,1,1,-1
132,300.00347481276606,792.5567877155937,0,1,1,1,-1,1,1,-1
133,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
134,124.95192117534006,792.5567877155937,0,1,1,1,-1,1,1,-1
135,220.679420698376,792.5567877155937,0,1,1,1,-1,1,1,-1
136,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
137,230.71169097548577,792.5567877155937,0,1,1,1,-1,1,1,-1
138,189.15141089542777,792.5567877155937,0,1,1,1,-1,1,1,-1
139,4.5195248303284075,792.5567877155937,0,1,1,1,-1,1,1,-1
140,217.88219708374453,792.5567877155937,0,1,1,1,-1,1,1,-1
141,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
142,7.770944250613576,792.5567877155937,0,1,1,1,-1,1,1,-1
143,55.76906604714154,792.5567877155937,0,1,1,1,-1,1,1,-1
144,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
145,53.021516904169836,792.5567877155937,0,1,1,1,-1,1,1,-1
146,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
147,5.2010114186408645,792.5567877155937,0,1,1,1,-1,1,1,-1
148,35.031625341956186,792.5567877155937,0,1,1,1,-1,1,1,-1
149,52.469570542984656,792.5567877155937,0,1,1,1,-1,1,1,-1
150,209.07526418314364,792.5567877155937,0,1,1,1,-1,1,1,-1
151,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
152,83.9828672706967,792.5567877155937,0,1,1,1,-1,1,1,-1
153,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
154,219.6489805352412,792.5567877155937,0,1,1,1,-1,1,1,-1
155,4.655014278511041,792.5567877155937,0,1,1,1,-1,1,1,-1
156,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
157,235.54641955529414,792.5567877155937,0,1,1,1,-1,1,1,-1
158,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
159,691.2686430721538,792.5567877155937,0,1,1,1,-1,1,1,-1
160,250.8984670652726,792.5567877155937,0,1,1,1,-1,1,1,-1
161,0.6983548741624972,792.5567877155937,0,1,1,1,-1,1,1,-1
162,105.07900622826403,792.5567877155937,0,1,1,1,-1,1,1,-1
163,48.92608708214211,792.5567877155937,0,1,1,1,-1,1,1,-1
164,280.270355383644,792.5567877155937,0,1,1,1,-1,1,1,-1
165,0.0,792.5567877155937,0,1,1,1,-1,1,1,-1
