eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
154,0.0,373.05767152519763,1,-1,1,1,-1,-1,1,0
155,0.0,373.05767152519763,1,-1,1,1,-1,-1,1,0
156,0.0,373.05767152519763,1,-1,1,1,-1,-1,1,0
157,114.72573328638306,373.05767152519763,1,-1,1,1,-1,-1,1,0
158,5.128105905621189,373.05767152519763,1,-1,1,1,-1,-1,1,0
159,0.0,373.05767152519763,1,-1,1,1,-1,-1,1,0
160,0.6724188307881447,373.05767152519763,1,-1,1,1,-1,-1,1,0
161,47.645130011690426,373.05767152519763,1,-1,1,1,-1,-1,1,0
162,51.78840260499197,373.05767152519763,1,-1,1,1,-1,-1,1,0
163,0.0,373.05767152519763,1,-1,1,1,-1,-1,1,0
164,74.80516900260051,373.05767152519763,1,-1,1,1,-1,-1,1,0
165,41.22886471196925,373.05767152519763,1,-1,1,1,-1,-1,1,0
