eval,score,best
0,13.554951951658722,13.554951951658722
1,23.12610524860364,23.12610524860364
2,104.07316759900887,104.07316759900887
3,110.4148816392021,110.4148816392021
4,110.4148816392021,110.4148816392021
5,110.4148816392021,110.4148816392021
6,110.4148816392021,110.4148816392021
7,110.4148816392021,110.4148816392021
8,110.4148816392021,110.4148816392021
9,110.4148816392021,110.4148816392021
10,110.4148816392021,110.4148816392021
11,110.4148816392021,110.4148816392021
12,110.4148816392021,110.4148816392021
13,110.4148816392021,110.4148816392021
14,110.4148816392021,110.4148816392021
15,110.4148816392021,110.4148816392021
16,110.4148816392021,110.4148816392021
17,110.4148816392021,110.4148816392021
18,110.4148816392021,110.4148816392021
19,110.4148816392021,110.4148816392021
20,110.4148816392021,110.4148816392021
21,110.4148816392021,110.4148816392021
22,110.4148816392021,110.4148816392021
23,110.4148816392021,110.4148816392021
24,110.4148816392021,110.4148816392021
25,110.4148816392021,110.4148816392021
26,110.4148816392021,110.4148816392021
27,110.4148816392021,110.4148816392021
28,110.4148816392021,110.4148816392021
29,110.4148816392021,110.4148816392021
30,110.4148816392021,110.4148816392021
31,110.4148816392021,110.4148816392021
32,110.4148816392021,110.4148816392021
33,110.4148816392021,110.4148816392021
34,110.4148816392021,110.4148816392021
35,110.4148816392021,110.4148816392021
36,110.4148816392021,110.4148816392021
37,110.4148816392021,110.4148816392021
38,110.4148816392021,110.4148816392021
39,110.4148816392021,110.4148816392021
40,110.4148816392021,110.4148816392021
41,110.4148816392021,110.4148816392021
42,110.4148816392021,110.4148816392021
43,110.4148816392021,110.4148816392021
44,110.4148816392021,110.4148816392021
45,110.4148816392021,110.4148816392021
46,110.4148816392021,110.4148816392021
47,110.4148816392021,110.4148816392021
48,110.80999485258637,110.80999485258637
49,110.80999485258637,110.80999485258637
50,110.80999485258637,110.80999485258637
51,110.80999485258637,110.80999485258637
52,110.80999485258637,110.80999485258637
53,110.80999485258637,110.80999485258637
54,110.80999485258637,110.80999485258637
55,110.80999485258637,110.80999485258637
56,110.80999485258637,110.80999485258637
57,110.80999485258637,110.80999485258637
58,110.80999485258637,110.80999485258637
59,110.80999485258637,110.80999485258637
60,110.80999485258637,110.80999485258637
61,110.80999485258637,110.80999485258637
62,110.80999485258637,110.80999485258637
63,110.80999485258637,110.80999485258637
64,110.80999485258637,110.80999485258637
65,110.80999485258637,110.80999485258637
66,110.80999485258637,110.80999485258637
67,110.80999485258637,110.80999485258637
68,110.80999485258637,110.80999485258637
69,110.80999485258637,110.80999485258637
70,110.80999485258637,110.80999485258637
71,110.80999485258637,110.80999485258637
72,110.80999485258637,110.80999485258637
73,110.80999485258637,110.80999485258637
74,110.80999485258637,110.80999485258637
75,111.33185644454187,111.33185644454187
76,111.33185644454187,111.33185644454187
77,111.33185644454187,111.33185644454187
78,111.33185644454187,111.33185644454187
79,111.33185644454187,111.33185644454187
80,111.33185644454187,111.33185644454187
81,111.33185644454187,111.33185644454187
82,111.33185644454187,111.33185644454187
83,111.33185644454187,111.33185644454187
84,111.33185644454187,111.33185644454187
85,111.33185644454187,111.33185644454187
86,111.33185644454187,111.33185644454187
87,111.33185644454187,111.33185644454187
88,111.33185644454187,111.33185644454187
89,111.33185644454187,111.33185644454187
90,111.33185644454187,111.33185644454187
91,111.33185644454187,111.33185644454187
92,111.33185644454187,111.33185644454187
93,111.33185644454187,111.33185644454187
94,111.33185644454187,111.33185644454187
95,111.33185644454187,111.33185644454187
96,111.33185644454187,111.33185644454187
97,111.33185644454187,111.33185644454187
98,111.33185644454187,111.33185644454187
99,111.33185644454187,111.33185644454187
100,111.33185644454187,111.33185644454187
101,111.33185644454187,111.33185644454187
102,111.33185644454187,111.33185644454187
103,111.33185644454187,111.33185644454187
104,111.33185644454187,111.33185644454187
105,111.33185644454187,111.33185644454187
106,111.33185644454187,111.33185644454187
107,111.33185644454187,111.33185644454187
108,111.33185644454187,111.33185644454187
109,111.33185644454187,111.33185644454187
110,111.33185644454187,111.33185644454187
111,111.33185644454187,111.33185644454187
112,111.33185644454187,111.33185644454187
113,111.33185644454187,111.33185644454187
114,111.33185644454187,111.33185644454187
115,111.33185644454187,111.33185644454187
116,111.33185644454187,111.33185644454187
117,111.33185644454187,111.33185644454187
118,111.33185644454187,111.33185644454187
119,111.33185644454187,111.33185644454187
120,111.33185644454187,111.33185644454187
121,111.33185644454187,111.33185644454187
122,111.33185644454187,111.33185644454187
123,111.33185644454187,111.33185644454187
124,111.33185644454187,111.33185644454187
125,111.33185644454187,111.33185644454187
126,111.33185644454187,111.33185644454187
127,111.33185644454187,111.33185644454187
128,111.33185644454187,111.33185644454187
129,111.33185644454187,111.33185644454187
130,111.33185644454187,111.33185644454187
131,111.33185644454187,111.33185644454187
132,111.33185644454187,111.33185644454187
133,111.33185644454187,111.33185644454187
134,111.33185644454187,111.33185644454187
135,111.33185644454187,111.33185644454187
136,111.33185644454187,111.33185644454187
137,111.33185644454187,111.33185644454187
138,111.33185644454187,111.33185644454187
139,111.33185644454187,111.33185644454187
140,111.33185644454187,111.33185644454187
141,111.33185644454187,111.33185644454187
142,111.33185644454187,111.33185644454187
143,111.33185644454187,111.33185644454187
144,111.33185644454187,111.33185644454187
145,111.33185644454187,111.33185644454187
146,111.33185644454187,111.33185644454187
147,111.33185644454187,111.33185644454187
148,111.33185644454187,111.33185644454187
149,111.33185644454187,111.33185644454187
150,111.33185644454187,111.33185644454187
151,111.33185644454187,111.33185644454187
152,111.33185644454187,111.33185644454187
153,111.33185644454187,111.33185644454187
154,111.33185644454187,111.33185644454187
155,111.33185644454187,111.33185644454187
156,111.33185644454187,111.33185644454187
157,111.33185644454187,111.33185644454187
158,111.33185644454187,111.33185644454187
159,111.33185644454187,111.33185644454187
160,111.33185644454187,111.33185644454187
161,111.33185644454187,111.33185644454187
162,111.33185644454187,111.33185644454187
163,111.33185644454187,111.33185644454187
164,111.33185644454187,111.33185644454187
165,111.33185644454187,111.33185644454187
166,111.33185644454187,111.33185644454187
167,111.33185644454187,111.33185644454187
168,111.33185644454187,111.33185644454187
169,111.33185644454187,111.33185644454187
170,111.33185644454187,111.33185644454187
171,111.33185644454187,111.33185644454187
172,111.33185644454187,111.33185644454187
173,111.33185644454187,111.33185644454187
174,111.33185644454187,111.33185644454187
175,111.33185644454187,111.33185644454187
176,111.33185644454187,111.33185644454187
177,111.33185644454187,111.33185644454187
178,111.33185644454187,111.33185644454187
179,111.33185644454187,111.33185644454187
180,111.33185644454187,111.33185644454187
181,111.33185644454187,111.33185644454187
182,111.33185644454187,111.33185644454187
183,111.33185644454187,111.33185644454187
184,111.33185644454187,111.33185644454187
185,111.33185644454187,111.33185644454187
186,111.33185644454187,111.33185644454187
187,111.33185644454187,111.33185644454187
188,111.33185644454187,111.33185644454187
189,111.33185644454187,111.33185644454187
190,111.33185644454187,111.33185644454187
