eval,score,best
0,197.86581207024906,197.86581207024906
1,212.054201583475,212.054201583475
2,260.6461865789748,260.6461865789748
3,64.31595194127829,260.6461865789748
4,95.74933409780108,260.6461865789748
5,75.8344431983715,260.6461865789748
6,0.0,260.6461865789748
7,32.848907735923554,260.6461865789748
8,234.64587457809614,260.6461865789748
9,0.0,260.6461865789748
10,256.9071108199581,260.6461865789748
11,275.0690755834972,275.0690755834972
12,319.79089791153615,319.79089791153615
13,89.75392300632038,319.79089791153615
14,103.2620160371468,319.79089791153615
15,0.0,319.79089791153615
16,6.182753544449568,319.79089791153615
17,53.02151690416991,319.79089791153615
18,39.89172645910981,319.79089791153615
19,21.85412382803693,319.79089791153615
20,0.0,319.79089791153615
21,0.0,319.79089791153615
22,32.7189892871186,319.79089791153615
23,23.98011254942493,319.79089791153615
24,56.90502987711427,319.79089791153615
25,0.0,319.79089791153615
26,0.0,319.79089791153615
27,0.0,319.79089791153615
28,488.452685219151,488.452685219151
29,69.4681804076609,488.452685219151
30,164.5268117123436,488.452685219151
31,0.0,488.452685219151
32,234.37652441051176,488.452685219151
33,43.741428530705434,488.452685219151
34,59.45486590114662,488.452685219151
35,165.13973030402917,488.452685219151
36,32.20789784407301,488.452685219151
37,33.493888098950066,488.452685219151
38,86.06013962300155,488.452685219151
39,0.0,488.452685219151
40,35.82641001830899,488.452685219151
41,0.0,488.452685219151
42,240.84128563269095,488.452685219151
43,274.79079592596287,488.452685219151
44,0.0,488.452685219151
45,0.0,488.452685219151
46,291.6470455607515,488.452685219151
47,229.48324549750046,488.452685219151
48,237.8409451083749,488.452685219151
49,32.303661542079254,488.452685219151
50,40.319584074513635,488.452685219151
51,0.0,488.452685219151
52,217.88219708374464,488.452685219151
53,41.61408591477344,488.452685219151
54,215.49544812683965,488.452685219151
55,4.601056828291898,488.452685219151
56,287.35444736730864,488.452685219151
57,0.0,488.452685219151
58,31.8355141518922,488.452685219151
59,32.50423974994971,488.452685219151
60,33.380440775308045,488.452685219151
61,4.851844890195537,488.452685219151
62,276.54014072377703,488.452685219151
63,45.16552536358715,488.452685219151
64,206.71320937309093,488.452685219151
65,266.7808689763185,488.452685219151
66,0.0,488.452685219151
67,5.860436311105924,488.452685219151
68,8.53202190537633,488.452685219151
69,102.00224731186088,488.452685219151
70,257.41851114327505,488.452685219151
71,0.0,488.452685219151
72,273.86787675606035,488.452685219151
73,53.04603391084686,488.452685219151
74,0.0,488.452685219151
75,8.252879829685725,488.452685219151
76,0.0,488.452685219151
77,194.24039721810036,488.452685219151
78,171.87902038661355,488.452685219151
79,0.6239084994613251,488.452685219151
80,231.01852886357307,488.452685219151
81,238.91229769903543,488.452685219151
82,6.874666072721656,488.452685219151
83,4.592881110165136,488.452685219151
84,45.58955067788729,488.452685219151
85,31.89869875264808,488.452685219151
86,0.0,488.452685219151
87,49.40357971936375,488.452685219151
88,36.777212107480494,488.452685219151
89,0.6319091196754193,488.452685219151
90,0.0,488.452685219151
91,237.07638889972344,488.452685219151
92,218.42261991641874,488.452685219151
93,232.5575515269701,488.452685219151
94,3.2001053629670166,488.452685219151
95,228.47687575341223,488.452685219151
96,77.1599854454064,488.452685219151
97,110.46799314873962,488.452685219151
98,72.65946894849003,488.452685219151
99,248.329244973414,488.452685219151
100,5.12280464907154,488.452685219151
101,78.08623398614125,488.452685219151
102,7.678911518295753,488.452685219151
103,286.1427508010005,488.452685219151
104,0.0,488.452685219151
105,4.598354517583603,488.452685219151
106,103.27559521535866,488.452685219151
107,0.0,488.452685219151
108,249.75144842335294,488.452685219151
109,8.519636630769153,488.452685219151
110,91.87821430689654,488.452685219151
111,77.78198499834727,488.452685219151
112,138.10891235001833,488.452685219151
113,29.663795001460358,488.452685219151
114,297.90937947052157,488.452685219151
115,41.948244668944966,488.452685219151
116,213.77487056576138,488.452685219151
117,4.6814343701008525,488.452685219151
118,0.0,488.452685219151
119,55.810988408336094,488.452685219151
120,0.0,488.452685219151
121,0.0,488.452685219151
122,0.0,488.452685219151
123,0.0,488.452685219151
124,197.41616331767966,488.452685219151
125,84.0215527173757,488.452685219151
126,10.292669664091388,488.452685219151
127,0.0,488.452685219151
128,244.76817517672418,488.452685219151
129,72.36610630145113,488.452685219151
130,0.0,488.452685219151
131,38.27336080200683,488.452685219151
132,182.91042054863928,488.452685219151
133,9.54406218423754,488.452685219151
134,47.90638782417166,488.452685219151
135,48.06211570347662,488.452685219151
136,7.356801161728198,488.452685219151
137,673.8002464411959,673.8002464411959
138,39.60203019541932,673.8002464411959
139,80.5648061776519,673.8002464411959
140,43.90888178140279,673.8002464411959
141,210.8979403925215,673.8002464411959
142,0.0,673.8002464411959
143,139.17255464799655,673.8002464411959
144,8.446512387602926,673.8002464411959
145,271.1776253981421,673.8002464411959
146,0.0,673.8002464411959
147,198.17634183446978,673.8002464411959
148,0.0,673.8002464411959
149,4.559953201164373,673.8002464411959
150,275.86956432350166,673.8002464411959
151,61.235332670911006,673.8002464411959
152,234.45811077923008,673.8002464411959
153,80.20352857735284,673.8002464411959
154,55.91359964439738,673.8002464411959
155,283.25697616682544,673.8002464411959
156,36.848941630555935,673.8002464411959
157,0.0,673.8002464411959
158,262.524556286711,673.8002464411959
159,0.0,673.8002464411959
160,206.51464819651576,673.8002464411959
161,9.557017092793409,673.8002464411959
162,88.41316504126507,673.8002464411959
163,0.0,673.8002464411959
164,204.60879285662378,673.8002464411959
165,31.906367769460854,673.8002464411959
