eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
0,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
1,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
2,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
3,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
4,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
5,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
6,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
7,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
8,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
9,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
10,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
11,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
12,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
13,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
14,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
15,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
16,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
17,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
18,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
19,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
20,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
21,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
22,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
23,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
24,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
25,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
26,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
27,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
28,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
29,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
30,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
31,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
32,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
33,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
34,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
35,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
36,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
37,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
38,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
39,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
40,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
41,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
42,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
43,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
44,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
45,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
46,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
47,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
48,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
49,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
50,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
51,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
52,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
53,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
54,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
55,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
56,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
57,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
58,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
59,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
60,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
61,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
62,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
63,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
64,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
65,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
66,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
67,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
68,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
69,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
70,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
71,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
72,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
73,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
74,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
75,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
76,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
77,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
78,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
79,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
80,91.04166930295497,91.04166930295497,0,1,1,1,-1,-1,0,1
