eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
211,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
212,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
213,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
214,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
215,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
216,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
217,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
218,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
219,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
220,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
221,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
222,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
223,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
224,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
225,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
226,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
227,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
228,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
229,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
230,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
231,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
232,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
233,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
234,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
235,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
236,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
237,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
238,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
239,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
240,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
241,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
242,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
243,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
244,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
245,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
246,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
247,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
248,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
249,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
250,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
251,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
252,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
253,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
254,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
255,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
256,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
257,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
258,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
259,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
260,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
261,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
262,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
263,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
264,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
265,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
266,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
267,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
268,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
269,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
270,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
271,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
272,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
273,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
274,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
275,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
276,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
277,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
278,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
279,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
280,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
281,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
282,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
283,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
284,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
285,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
286,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
287,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
288,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
289,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
290,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
291,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
292,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
293,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
294,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
295,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
296,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
297,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
298,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
299,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
300,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
301,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
302,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
303,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
304,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
305,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
306,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
307,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
308,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
309,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
310,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
311,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
312,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
313,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
314,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
315,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
316,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
317,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
318,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
319,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
320,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
321,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
322,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
323,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
324,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
325,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
326,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
327,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
328,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
329,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
330,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
331,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
332,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
333,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
334,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
335,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
336,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
337,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
338,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
339,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
340,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
341,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
342,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
343,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
344,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
345,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
346,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
347,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
348,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
349,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
350,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
351,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
352,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
353,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
354,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
355,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
356,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
357,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
358,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
359,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
360,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
361,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
362,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
363,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
364,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
365,97.23889719995131,97.23889719995131,0,-1,-1,-1,-1,0,1,1
