eval,score,best
0,0.0,0.0
1,0.0,0.0
2,121.28265452580581,121.28265452580581
3,121.28265452580581,121.28265452580581
4,121.28265452580581,121.28265452580581
5,131.99102287213086,131.99102287213086
6,131.99102287213086,131.99102287213086
7,131.99102287213086,131.99102287213086
8,131.99102287213086,131.99102287213086
9,245.92215701295103,245.92215701295103
10,245.92215701295103,245.92215701295103
11,245.92215701295103,245.92215701295103
12,245.92215701295103,245.92215701295103
13,264.42356738619037,264.42356738619037
14,264.42356738619037,264.42356738619037
15,264.42356738619037,264.42356738619037
16,264.42356738619037,264.42356738619037
17,264.42356738619037,264.42356738619037
18,264.42356738619037,264.42356738619037
19,264.42356738619037,264.42356738619037
20,264.42356738619037,264.42356738619037
21,264.42356738619037,264.42356738619037
22,264.42356738619037,264.42356738619037
23,264.42356738619037,264.42356738619037
24,264.42356738619037,264.42356738619037
25,264.42356738619037,264.42356738619037
26,264.42356738619037,264.42356738619037
27,264.42356738619037,264.42356738619037
28,264.42356738619037,264.42356738619037
29,264.42356738619037,264.42356738619037
30,264.42356738619037,264.42356738619037
31,264.42356738619037,264.42356738619037
32,264.42356738619037,264.42356738619037
33,264.42356738619037,264.42356738619037
34,264.42356738619037,264.42356738619037
35,264.42356738619037,264.42356738619037
36,264.42356738619037,264.42356738619037
37,264.42356738619037,264.42356738619037
38,264.42356738619037,264.42356738619037
39,264.42356738619037,264.42356738619037
40,264.42356738619037,264.42356738619037
41,264.42356738619037,264.42356738619037
42,264.42356738619037,264.42356738619037
43,264.42356738619037,264.42356738619037
44,264.42356738619037,264.42356738619037
45,264.42356738619037,264.42356738619037
46,264.42356738619037,264.42356738619037
47,264.42356738619037,264.42356738619037
48,264.42356738619037,264.42356738619037
49,264.42356738619037,264.42356738619037
50,264.42356738619037,264.42356738619037
51,264.42356738619037,264.42356738619037
52,264.42356738619037,264.42356738619037
53,264.42356738619037,264.42356738619037
54,264.42356738619037,264.42356738619037
55,264.42356738619037,264.42356738619037
56,264.42356738619037,264.42356738619037
57,264.42356738619037,264.42356738619037
58,264.42356738619037,264.42356738619037
59,264.42356738619037,264.42356738619037
60,264.42356738619037,264.42356738619037
61,264.42356738619037,264.42356738619037
62,264.42356738619037,264.42356738619037
63,264.42356738619037,264.42356738619037
64,264.42356738619037,264.42356738619037
65,264.42356738619037,264.42356738619037
66,264.42356738619037,264.42356738619037
67,264.42356738619037,264.42356738619037
68,264.42356738619037,264.42356738619037
69,264.42356738619037,264.42356738619037
70,264.42356738619037,264.42356738619037
71,264.42356738619037,264.42356738619037
72,264.42356738619037,264.42356738619037
73,264.42356738619037,264.42356738619037
74,264.42356738619037,264.42356738619037
75,264.42356738619037,264.42356738619037
76,264.42356738619037,264.42356738619037
77,264.42356738619037,264.42356738619037
78,264.42356738619037,264.42356738619037
79,264.42356738619037,264.42356738619037
80,264.42356738619037,264.42356738619037
81,264.42356738619037,264.42356738619037
82,264.42356738619037,264.42356738619037
83,264.42356738619037,264.42356738619037
84,264.42356738619037,264.42356738619037
85,264.42356738619037,264.42356738619037
86,264.42356738619037,264.42356738619037
87,264.42356738619037,264.42356738619037
88,264.42356738619037,264.42356738619037
89,264.42356738619037,264.42356738619037
90,264.42356738619037,264.42356738619037
91,264.42356738619037,264.42356738619037
92,264.42356738619037,264.42356738619037
93,264.42356738619037,264.42356738619037
94,264.42356738619037,264.42356738619037
95,264.42356738619037,264.42356738619037
96,264.42356738619037,264.42356738619037
97,264.42356738619037,264.42356738619037
98,264.42356738619037,264.42356738619037
99,264.42356738619037,264.42356738619037
100,264.42356738619037,264.42356738619037
101,264.42356738619037,264.42356738619037
102,264.42356738619037,264.42356738619037
103,264.42356738619037,264.42356738619037
104,264.42356738619037,264.42356738619037
105,264.42356738619037,264.42356738619037
106,264.42356738619037,264.42356738619037
107,264.42356738619037,264.42356738619037
108,264.42356738619037,264.42356738619037
109,264.42356738619037,264.42356738619037
110,264.42356738619037,264.42356738619037
111,264.42356738619037,264.42356738619037
112,264.42356738619037,264.42356738619037
113,264.42356738619037,264.42356738619037
114,264.42356738619037,264.42356738619037
115,264.42356738619037,264.42356738619037
116,264.42356738619037,264.42356738619037
117,264.42356738619037,264.42356738619037
118,264.42356738619037,264.42356738619037
119,264.42356738619037,264.42356738619037
120,264.42356738619037,264.42356738619037
121,264.42356738619037,264.42356738619037
122,264.42356738619037,264.42356738619037
123,264.42356738619037,264.42356738619037
124,264.42356738619037,264.42356738619037
125,264.42356738619037,264.42356738619037
126,264.42356738619037,264.42356738619037
127,264.42356738619037,264.42356738619037
128,264.42356738619037,264.42356738619037
129,264.42356738619037,264.42356738619037
130,264.42356738619037,264.42356738619037
131,264.42356738619037,264.42356738619037
132,264.42356738619037,264.42356738619037
133,264.42356738619037,264.42356738619037
134,264.42356738619037,264.42356738619037
135,264.42356738619037,264.42356738619037
136,264.42356738619037,264.42356738619037
137,264.42356738619037,264.42356738619037
138,264.42356738619037,264.42356738619037
139,264.42356738619037,264.42356738619037
140,264.42356738619037,264.42356738619037
141,264.42356738619037,264.42356738619037
142,264.42356738619037,264.42356738619037
143,264.42356738619037,264.42356738619037
144,264.42356738619037,264.42356738619037
145,264.42356738619037,264.42356738619037
146,264.42356738619037,264.42356738619037
147,264.42356738619037,264.42356738619037
148,264.42356738619037,264.42356738619037
149,264.42356738619037,264.42356738619037
150,264.42356738619037,264.42356738619037
151,264.42356738619037,264.42356738619037
152,264.42356738619037,264.42356738619037
153,264.42356738619037,264.42356738619037
154,264.42356738619037,264.42356738619037
155,264.42356738619037,264.42356738619037
156,264.42356738619037,264.42356738619037
157,264.42356738619037,264.42356738619037
158,264.42356738619037,264.42356738619037
159,264.42356738619037,264.42356738619037
160,264.42356738619037,264.42356738619037
161,264.42356738619037,264.42356738619037
162,264.42356738619037,264.42356738619037
163,264.42356738619037,264.42356738619037
164,264.42356738619037,264.42356738619037
165,264.42356738619037,264.42356738619037
166,264.42356738619037,264.42356738619037
167,264.42356738619037,264.42356738619037
168,264.42356738619037,264.42356738619037
169,264.42356738619037,264.42356738619037
170,264.42356738619037,264.42356738619037
171,264.42356738619037,264.42356738619037
172,264.42356738619037,264.42356738619037
173,264.42356738619037,264.42356738619037
174,264.42356738619037,264.42356738619037
175,264.42356738619037,264.42356738619037
176,264.42356738619037,264.42356738619037
177,264.42356738619037,264.42356738619037
178,264.42356738619037,264.42356738619037
179,264.42356738619037,264.42356738619037
180,264.42356738619037,264.42356738619037
181,264.42356738619037,264.42356738619037
182,264.42356738619037,264.42356738619037
183,264.42356738619037,264.42356738619037
184,264.42356738619037,264.42356738619037
185,264.42356738619037,264.42356738619037
186,264.42356738619037,264.42356738619037
187,264.42356738619037,264.42356738619037
188,264.42356738619037,264.42356738619037
189,264.42356738619037,264.42356738619037
190,264.42356738619037,264.42356738619037
191,264.42356738619037,264.42356738619037
192,264.42356738619037,264.42356738619037
193,264.42356738619037,264.42356738619037
194,264.42356738619037,264.42356738619037
195,264.42356738619037,264.42356738619037
196,264.42356738619037,264.42356738619037
197,264.42356738619037,264.42356738619037
198,264.42356738619037,264.42356738619037
199,264.42356738619037,264.42356738619037
200,264.42356738619037,264.42356738619037
201,264.42356738619037,264.42356738619037
202,264.42356738619037,264.42356738619037
203,264.42356738619037,264.42356738619037
204,264.42356738619037,264.42356738619037
205,264.42356738619037,264.42356738619037
206,264.42356738619037,264.42356738619037
207,264.42356738619037,264.42356738619037
208,264.42356738619037,264.42356738619037
209,264.42356738619037,264.42356738619037
210,264.42356738619037,264.42356738619037
211,264.42356738619037,264.42356738619037
212,264.42356738619037,264.42356738619037
213,264.42356738619037,264.42356738619037
214,264.42356738619037,264.42356738619037
215,264.42356738619037,264.42356738619037
216,264.42356738619037,264.42356738619037
217,264.42356738619037,264.42356738619037
218,264.42356738619037,264.42356738619037
219,264.42356738619037,264.42356738619037
220,264.42356738619037,264.42356738619037
221,264.42356738619037,264.42356738619037
222,264.42356738619037,264.42356738619037
223,264.42356738619037,264.42356738619037
224,264.42356738619037,264.42356738619037
225,264.42356738619037,264.42356738619037
226,264.42356738619037,264.42356738619037
227,264.42356738619037,264.42356738619037
228,264.42356738619037,264.42356738619037
229,264.42356738619037,264.42356738619037
230,264.42356738619037,264.42356738619037
231,264.42356738619037,264.42356738619037
232,264.42356738619037,264.42356738619037
233,264.42356738619037,264.42356738619037
234,264.42356738619037,264.42356738619037
235,264.42356738619037,264.42356738619037
236,264.42356738619037,264.42356738619037
237,264.42356738619037,264.42356738619037
