eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
59,1.60725807660164,716.7775298650255,1,0,1,-1,1,1,-1,-1
60,34.69918505867475,716.7775298650255,1,0,1,-1,1,1,-1,-1
61,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
62,53.352656956380365,716.7775298650255,1,0,1,-1,1,1,-1,-1
63,78.44419806344366,716.7775298650255,1,0,1,-1,1,1,-1,-1
64,0.6223007412059597,716.7775298650255,1,0,1,-1,1,1,-1,-1
65,42.84075700724796,716.7775298650255,1,0,1,-1,1,1,-1,-1
66,183.35653480686935,716.7775298650255,1,0,1,-1,1,1,-1,-1
67,105.06206821168306,716.7775298650255,1,0,1,-1,1,1,-1,-1
68,199.93207924488394,716.7775298650255,1,0,1,-1,1,1,-1,-1
69,232.76289795805417,716.7775298650255,1,0,1,-1,1,1,-1,-1
70,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
71,239.26273293787503,716.7775298650255,1,0,1,-1,1,1,-1,-1
72,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
73,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
74,152.8980851395014,716.7775298650255,1,0,1,-1,1,1,-1,-1
75,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
76,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
77,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
78,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
79,5.659129333782407,716.7775298650255,1,0,1,-1,1,1,-1,-1
80,229.71605664441915,716.7775298650255,1,0,1,-1,1,1,-1,-1
81,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
82,3.605223963139777,716.7775298650255,1,0,1,-1,1,1,-1,-1
83,49.97602122305456,716.7775298650255,1,0,1,-1,1,1,-1,-1
84,74.63622728366495,716.7775298650255,1,0,1,-1,1,1,-1,-1
85,54.31377511570082,716.7775298650255,1,0,1,-1,1,1,-1,-1
86,34.007399418394925,716.7775298650255,1,0,1,-1,1,1,-1,-1
87,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
88,5.978282783618344,716.7775298650255,1,0,1,-1,1,1,-1,-1
89,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
90,84.53695131108992,716.7775298650255,1,0,1,-1,1,1,-1,-1
91,676.8075656340405,716.7775298650255,1,0,1,-1,1,1,-1,-1
92,31.481422640303876,716.7775298650255,1,0,1,-1,1,1,-1,-1
93,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
