eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
0,7.520185529308634,7.520185529308634,1,1,0,1,0,1,1,-1
1,28.87863213348188,28.87863213348188,1,1,0,1,0,1,1,0
2,43.83710060745815,43.83710060745815,1,1,0,1,0,1,-1,0
3,43.83710060745815,43.83710060745815,1,1,0,1,0,1,-1,0
4,43.83710060745815,43.83710060745815,1,1,0,1,0,1,-1,0
5,43.83710060745815,43.83710060745815,1,1,0,1,0,1,-1,0
6,43.83710060745815,43.83710060745815,1,1,0,1,0,1,-1,0
7,47.96818405296152,47.96818405296152,-1,1,0,1,0,1,-1,0
8,47.96818405296152,47.96818405296152,-1,1,0,1,0,1,-1,0
9,47.96818405296152,47.96818405296152,-1,1,0,1,0,1,-1,0
10,47.96818405296152,47.96818405296152,-1,1,0,1,0,1,-1,0
11,47.96818405296152,47.96818405296152,-1,1,0,1,0,1,-1,0
12,69.28668988652008,69.28668988652008,-1,1,0,1,0,1,0,0
13,120.66288373639566,120.66288373639566,-1,1,0,1,-1,1,0,0
14,120.66288373639566,120.66288373639566,-1,1,0,1,-1,1,0,0
15,120.66288373639566,120.66288373639566,-1,1,0,1,-1,1,0,0
16,128.64657907284425,128.64657907284425,1,1,0,1,-1,1,0,0
17,128.64657907284425,128.64657907284425,1,1,0,1,-1,1,0,0
18,128.64657907284425,128.64657907284425,1,1,0,1,-1,1,0,0
19,128.64657907284425,128.64657907284425,1,1,0,1,-1,1,0,0
20,128.64657907284425,128.64657907284425,1,1,0,1,-1,1,0,0
21,128.64657907284425,128.64657907284425,1,1,0,1,-1,1,0,0
22,128.64657907284425,128.64657907284425,1,1,0,1,-1,1,0,0
23,128.64657907284425,128.64657907284425,1,1,0,1,-1,1,0,0
24,128.64657907284425,128.64657907284425,1,1,0,1,-1,1,0,0
25,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
26,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
27,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
28,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
29,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
30,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
31,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
32,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
33,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
34,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
35,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
36,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
37,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
38,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
39,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
40,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
41,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
42,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
43,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
44,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
45,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
46,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
47,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
48,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
49,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
50,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
51,130.24213782563376,130.24213782563376,1,-1,0,1,-1,1,0,0
