eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
0,227.70010413443617,227.70010413443617,0,-1,-1,0,0,-1,1,1
1,0.6562068925077954,227.70010413443617,0,-1,-1,0,0,-1,1,1
2,121.19694585526261,227.70010413443617,0,-1,-1,0,0,-1,1,1
3,6.742194097349234,227.70010413443617,0,-1,-1,0,0,-1,1,1
4,0.0,227.70010413443617,0,-1,-1,0,0,-1,1,1
5,0.0,227.70010413443617,0,-1,-1,0,0,-1,1,1
6,139.49410329752942,227.70010413443617,0,-1,-1,0,0,-1,1,1
7,22.59148464136384,227.70010413443617,0,-1,-1,0,0,-1,1,1
8,1.1081035146132971,227.70010413443617,0,-1,-1,0,0,-1,1,1
9,0.0,227.70010413443617,0,-1,-1,0,0,-1,1,1
10,38.29728256768997,227.70010413443617,0,-1,-1,0,0,-1,1,1
11,0.0,227.70010413443617,0,-1,-1,0,0,-1,1,1
12,58.85270519882494,227.70010413443617,0,-1,-1,0,0,-1,1,1
13,31.748114550917897,227.70010413443617,0,-1,-1,0,0,-1,1,1
14,186.1677383821434,227.70010413443617,0,-1,-1,0,0,-1,1,1
15,34.7599124781454,227.70010413443617,0,-1,-1,0,0,-1,1,1
16,277.667043732808,277.667043732808,-1,-1,1,-1,0,1,0,0
17,0.0,277.667043732808,-1,-1,1,-1,0,1,0,0
18,74.23012366583778,277.667043732808,-1,-1,1,-1,0,1,0,0
19,112.32265711813267,277.667043732808,-1,-1,1,-1,0,1,0,0
20,41.296874255721406,277.667043732808,-1,-1,1,-1,0,1,0,0
21,7.817694656210498,277.667043732808,-1,-1,1,-1,0,1,0,0
22,34.11393266296689,277.667043732808,-1,-1,1,-1,0,1,0,0
23,213.8943289456998,277.667043732808,-1,-1,1,-1,0,1,0,0
24,0.0,277.667043732808,-1,-1,1,-1,0,1,0,0
25,5.002937470872112,277.667043732808,-1,-1,1,-1,0,1,0,0
26,43.93358031121173,277.667043732808,-1,-1,1,-1,0,1,0,0
27,69.98289821741187,277.667043732808,-1,-1,1,-1,0,1,0,0
28,0.0,277.667043732808,-1,-1,1,-1,0,1,0,0
29,20.060184220358245,277.667043732808,-1,-1,1,-1,0,1,0,0
30,197.6449947834587,277.667043732808,-1,-1,1,-1,0,1,0,0
31,57.94139425687042,277.667043732808,-1,-1,1,-1,0,1,0,0
32,21.344373013474875,277.667043732808,-1,-1,1,-1,0,1,0,0
33,0.0,277.667043732808,-1,-1,1,-1,0,1,0,0
34,0.0,277.667043732808,-1,-1,1,-1,0,1,0,0
35,113.39483722575369,277.667043732808,-1,-1,1,-1,0,1,0,0
36,101.26629063927311,277.667043732808,-1,-1,1,-1,0,1,0,0
37,25.088532418867572,277.667043732808,-1,-1,1,-1,0,1,0,0
38,67.08605813993292,277.667043732808,-1,-1,1,-1,0,1,0,0
39,33.2109209112179,277.667043732808,-1,-1,1,-1,0,1,0,0
40,217.36492150217396,277.667043732808,-1,-1,1,-1,0,1,0,0
41,56.70857583374116,277.667043732808,-1,-1,1,-1,0,1,0,0
42,54.94957206432148,277.667043732808,-1,-1,1,-1,0,1,0,0
43,0.0,277.667043732808,-1,-1,1,-1,0,1,0,0
44,54.86083124291504,277.667043732808,-1,-1,1,-1,0,1,0,0
45,296.84972316504695,296.84972316504695,0,-1,0,-1,1,-1,0,-1
46,294.6317063490455,296.84972316504695,0,-1,0,-1,1,-1,0,-1
47,280.07804835880984,296.84972316504695,0,-1,0,-1,1,-1,0,-1
48,1.194702112007867,296.84972316504695,0,-1,0,-1,1,-1,0,-1
49,0.0,296.84972316504695,0,-1,0,-1,1,-1,0,-1
50,465.32601567395886,465.32601567395886,0,1,0,0,1,0,0,-1
51,110.43115261358574,465.32601567395886,0,1,0,0,1,0,0,-1
52,34.76540887669778,465.32601567395886,0,1,0,0,1,0,0,-1
53,39.77407894070071,465.32601567395886,0,1,0,0,1,0,0,-1
54,33.28371889083592,465.32601567395886,0,1,0,0,1,0,0,-1
55,261.9786239264677,465.32601567395886,0,1,0,0,1,0,0,-1
56,33.78899806232917,465.32601567395886,0,1,0,0,1,0,0,-1
