eval,score,best
0,31.280452008747545,31.280452008747545
1,33.19645957309049,33.19645957309049
2,268.1833046959107,268.1833046959107
3,232.151963469936,268.1833046959107
4,0.0,268.1833046959107
5,92.22741896558152,268.1833046959107
6,4.889330199618953,268.1833046959107
7,56.03948781441434,268.1833046959107
8,221.80424745182313,268.1833046959107
9,38.70662410998715,268.1833046959107
10,35.413894719641505,268.1833046959107
11,72.0089849668241,268.1833046959107
12,48.742025981168936,268.1833046959107
13,0.0,268.1833046959107
14,0.0,268.1833046959107
15,380.3344391896137,380.3344391896137
16,257.3256454545441,380.3344391896137
17,294.1984626583727,380.3344391896137
18,209.08526556636247,380.3344391896137
19,256.39211348373703,380.3344391896137
20,60.685343840875845,380.3344391896137
21,113.16220809412654,380.3344391896137
22,301.3213969207808,380.3344391896137
23,232.0346775012545,380.3344391896137
24,241.00532335561078,380.3344391896137
25,171.0725564607963,380.3344391896137
26,243.28935565835496,380.3344391896137
27,0.0,380.3344391896137
28,127.91272319474615,380.3344391896137
29,0.0,380.3344391896137
30,0.0,380.3344391896137
31,311.8519179208537,380.3344391896137
32,33.17140367267028,380.3344391896137
33,48.671254792828215,380.3344391896137
34,0.0,380.3344391896137
35,6.889600759174195,380.3344391896137
36,45.644549039944074,380.3344391896137
37,0.0,380.3344391896137
38,0.0,380.3344391896137
39,133.62603165964052,380.3344391896137
40,0.0,380.3344391896137
41,75.16222906474133,380.3344391896137
42,0.0,380.3344391896137
43,5.48523775295076,380.3344391896137
44,6.426637410503664,380.3344391896137
45,207.22673231417292,380.3344391896137
46,278.3379329552031,380.3344391896137
47,0.0,380.3344391896137
48,112.85075566934825,380.3344391896137
49,241.40669165828444,380.3344391896137
50,59.0550233304281,380.3344391896137
51,7.088950005636635,380.3344391896137
52,318.54263233559794,380.3344391896137
53,0.0,380.3344391896137
54,317.98952667631863,380.3344391896137
55,217.10873947856683,380.3344391896137
56,217.88219708374476,380.3344391896137
57,0.0,380.3344391896137
58,107.29377969030477,380.3344391896137
59,78.30481288519468,380.3344391896137
60,0.0,380.3344391896137
61,253.8087326383707,380.3344391896137
62,56.26696748748941,380.3344391896137
63,0.0,380.3344391896137
64,57.034852332502524,380.3344391896137
65,0.0,380.3344391896137
66,54.81276828794333,380.3344391896137
67,4.530392187690972,380.3344391896137
68,49.503620137124656,380.3344391896137
69,0.0,380.3344391896137
70,234.47776803778046,380.3344391896137
71,54.08341702208345,380.3344391896137
72,263.2116518498435,380.3344391896137
73,64.20788403953077,380.3344391896137
74,0.0,380.3344391896137
75,162.20835296073233,380.3344391896137
76,0.0,380.3344391896137
77,41.61408591477344,380.3344391896137
78,249.00197561037731,380.3344391896137
79,0.0,380.3344391896137
80,1.6706443726244808,380.3344391896137
81,23.763947211458863,380.3344391896137
82,78.08853153750054,380.3344391896137
83,0.0,380.3344391896137
84,281.8478007998192,380.3344391896137
85,350.08146116164426,380.3344391896137
86,228.3509386763178,380.3344391896137
87,44.34526868348749,380.3344391896137
88,279.6653048816056,380.3344391896137
89,0.0,380.3344391896137
90,0.6243268736621768,380.3344391896137
91,32.731480548536155,380.3344391896137
92,0.0,380.3344391896137
93,49.16540658386664,380.3344391896137
94,0.0,380.3344391896137
95,108.69388479185233,380.3344391896137
96,46.09001433659138,380.3344391896137
97,35.20713527955904,380.3344391896137
98,51.030593391488594,380.3344391896137
99,42.41721352333593,380.3344391896137
100,35.58703380920383,380.3344391896137
101,168.33640492247642,380.3344391896137
102,55.86229656236539,380.3344391896137
103,57.01535406793,380.3344391896137
104,1.8619875080430281,380.3344391896137
105,54.91619032399852,380.3344391896137
106,112.3552323788472,380.3344391896137
107,62.208478424564376,380.3344391896137
108,655.7327651468115,655.7327651468115
109,187.18668807011454,655.7327651468115
110,109.86220603089994,655.7327651468115
111,4.708632397865833,655.7327651468115
112,51.64341405199068,655.7327651468115
113,276.5460846454823,655.7327651468115
114,41.71904011137245,655.7327651468115
115,350.92517899927645,655.7327651468115
116,45.95362536378909,655.7327651468115
117,52.549996760947884,655.7327651468115
118,0.0,655.7327651468115
119,24.096405063251893,655.7327651468115
120,0.0,655.7327651468115
121,367.2840623039055,655.7327651468115
122,199.621751785688,655.7327651468115
123,4.661496298205215,655.7327651468115
124,0.0,655.7327651468115
125,41.119437412384606,655.7327651468115
126,0.0,655.7327651468115
127,0.0,655.7327651468115
128,0.0,655.7327651468115
129,51.91507046873927,655.7327651468115
130,0.0,655.7327651468115
131,25.669149227758897,655.7327651468115
132,241.9312938178791,655.7327651468115
133,0.0,655.7327651468115
134,0.0,655.7327651468115
135,0.0,655.7327651468115
136,45.757797912536,655.7327651468115
137,224.0330823889471,655.7327651468115
138,0.0,655.7327651468115
139,66.64606238686136,655.7327651468115
140,39.31260020831321,655.7327651468115
141,38.20538001766241,655.7327651468115
142,6.634479677560851,655.7327651468115
143,0.0,655.7327651468115
144,30.780272128295945,655.7327651468115
145,3.13052825060569,655.7327651468115
146,0.0,655.7327651468115
147,0.0,655.7327651468115
148,66.25869156815159,655.7327651468115
149,174.60282386445795,655.7327651468115
150,80.74119670611911,655.7327651468115
151,41.54067115665289,655.7327651468115
152,0.0,655.7327651468115
153,0.0,655.7327651468115
154,180.94948615689597,655.7327651468115
155,0.0,655.7327651468115
156,96.43675580362492,655.7327651468115
157,4.600707390883914,655.7327651468115
158,0.0,655.7327651468115
159,0.0,655.7327651468115
160,51.026808449036224,655.7327651468115
161,45.3092962635634,655.7327651468115
162,159.9129155630343,655.7327651468115
163,44.43829384131604,655.7327651468115
164,33.01830149763033,655.7327651468115
165,35.74202845527798,655.7327651468115
