eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
87,38.21722292935771,534.5971917059946,1,-1,1,0,-1,1,0,0
88,47.13404762108104,534.5971917059946,1,-1,1,0,-1,1,0,0
89,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
90,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
91,42.51303758587494,534.5971917059946,1,-1,1,0,-1,1,0,0
92,207.0686563504444,534.5971917059946,1,-1,1,0,-1,1,0,0
93,4.61902439219527,534.5971917059946,1,-1,1,0,-1,1,0,0
94,282.82692754067375,534.5971917059946,1,-1,1,0,-1,1,0,0
95,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
96,34.05458306722183,534.5971917059946,1,-1,1,0,-1,1,0,0
97,243.20834766688216,534.5971917059946,1,-1,1,0,-1,1,0,0
98,39.98413819908246,534.5971917059946,1,-1,1,0,-1,1,0,0
99,5.487610409500551,534.5971917059946,1,-1,1,0,-1,1,0,0
100,82.10256058106563,534.5971917059946,1,-1,1,0,-1,1,0,0
101,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
102,251.92898469444884,534.5971917059946,1,-1,1,0,-1,1,0,0
103,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
104,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
105,250.82953874029243,534.5971917059946,1,-1,1,0,-1,1,0,0
106,33.24511066389584,534.5971917059946,1,-1,1,0,-1,1,0,0
107,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
108,40.742885034965795,534.5971917059946,1,-1,1,0,-1,1,0,0
109,41.195158246992484,534.5971917059946,1,-1,1,0,-1,1,0,0
110,174.7047586491941,534.5971917059946,1,-1,1,0,-1,1,0,0
111,4.470752538496476,534.5971917059946,1,-1,1,0,-1,1,0,0
112,237.63644229699756,534.5971917059946,1,-1,1,0,-1,1,0,0
113,33.31564570546455,534.5971917059946,1,-1,1,0,-1,1,0,0
114,34.085132338553855,534.5971917059946,1,-1,1,0,-1,1,0,0
115,33.31910826920293,534.5971917059946,1,-1,1,0,-1,1,0,0
116,42.41758706806134,534.5971917059946,1,-1,1,0,-1,1,0,0
117,55.18581348481274,534.5971917059946,1,-1,1,0,-1,1,0,0
118,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
119,79.6590539578958,534.5971917059946,1,-1,1,0,-1,1,0,0
120,30.585578423154388,534.5971917059946,1,-1,1,0,-1,1,0,0
121,210.32020895139357,534.5971917059946,1,-1,1,0,-1,1,0,0
122,0.6580001797043372,534.5971917059946,1,-1,1,0,-1,1,0,0
123,45.772518669589665,534.5971917059946,1,-1,1,0,-1,1,0,0
124,140.76423898756457,534.5971917059946,1,-1,1,0,-1,1,0,0
125,81.31561251207665,534.5971917059946,1,-1,1,0,-1,1,0,0
126,39.18791528870159,534.5971917059946,1,-1,1,0,-1,1,0,0
127,13.8163012712262,534.5971917059946,1,-1,1,0,-1,1,0,0
128,106.17497444093308,534.5971917059946,1,-1,1,0,-1,1,0,0
129,54.164220820955705,534.5971917059946,1,-1,1,0,-1,1,0,0
130,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
131,329.65421071007347,534.5971917059946,1,-1,1,0,-1,1,0,0
132,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
133,84.53695131108987,534.5971917059946,1,-1,1,0,-1,1,0,0
134,47.482275593474895,534.5971917059946,1,-1,1,0,-1,1,0,0
135,0.0,534.5971917059946,1,-1,1,0,-1,1,0,0
136,52.50410354348715,534.5971917059946,1,-1,1,0,-1,1,0,0
137,208.3104659685372,534.5971917059946,1,-1,1,0,-1,1,0,0
138,296.57718403140007,534.5971917059946,1,-1,1,0,-1,1,0,0
139,66.7079209194969,534.5971917059946,1,-1,1,0,-1,1,0,0
140,53.46383844334031,534.5971917059946,1,-1,1,0,-1,1,0,0
141,233.75445125036822,534.5971917059946,1,-1,1,0,-1,1,0,0
142,202.3198246328355,534.5971917059946,1,-1,1,0,-1,1,0,0
143,361.3891396650004,534.5971917059946,1,-1,1,0,-1,1,0,0
144,169.51320295648952,534.5971917059946,1,-1,1,0,-1,1,0,0
145,171.83355821356108,534.5971917059946,1,-1,1,0,-1,1,0,0
146,23.956800153077342,534.5971917059946,1,-1,1,0,-1,1,0,0
147,51.37358822488145,534.5971917059946,1,-1,1,0,-1,1,0,0
148,47.12532471444037,534.5971917059946,1,-1,1,0,-1,1,0,0
149,229.02756266321558,534.5971917059946,1,-1,1,0,-1,1,0,0
150,56.27598876816099,534.5971917059946,1,-1,1,0,-1,1,0,0
151,35.00991822184439,534.5971917059946,1,-1,1,0,-1,1,0,0
152,593.1987779991114,593.1987779991114,-1,1,0,1,1,1,-1,-1
153,0.0,593.1987779991114,-1,1,0,1,1,1,-1,-1
154,46.145731489940005,593.1987779991114,-1,1,0,1,1,1,-1,-1
155,170.62320047674282,593.1987779991114,-1,1,0,1,1,1,-1,-1
156,253.74375567127362,593.1987779991114,-1,1,0,1,1,1,-1,-1
157,33.18484096529542,593.1987779991114,-1,1,0,1,1,1,-1,-1
158,0.0,593.1987779991114,-1,1,0,1,1,1,-1,-1
159,196.56763145251622,593.1987779991114,-1,1,0,1,1,1,-1,-1
160,98.0615246443791,593.1987779991114,-1,1,0,1,1,1,-1,-1
161,56.718120960143665,593.1987779991114,-1,1,0,1,1,1,-1,-1
162,4.729017839606257,593.1987779991114,-1,1,0,1,1,1,-1,-1
163,0.0,593.1987779991114,-1,1,0,1,1,1,-1,-1
164,86.06013962300122,593.1987779991114,-1,1,0,1,1,1,-1,-1
165,206.11994341205298,593.1987779991114,-1,1,0,1,1,1,-1,-1
