eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
138,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
139,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
140,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
141,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
142,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
143,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
144,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
145,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
146,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
147,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
148,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
149,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
150,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
151,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
152,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
153,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
154,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
155,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
156,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
157,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
158,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
159,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
160,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
161,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
162,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
163,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
164,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
165,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
166,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
167,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
168,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
169,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
170,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
171,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
172,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
173,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
174,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
175,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
176,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
177,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
178,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
179,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
180,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
181,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
182,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
183,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
184,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
185,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
186,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
187,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
188,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
189,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
190,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
191,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
192,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
193,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
194,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
195,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
196,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
197,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
198,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
199,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
200,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
201,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
202,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
203,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
204,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
205,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
206,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
207,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
208,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
209,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
210,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
211,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
212,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
213,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
214,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
215,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
216,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
217,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
218,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
219,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
