eval,score,best
0,87.20586557541256,87.20586557541256
1,87.20586557541256,87.20586557541256
2,87.20586557541256,87.20586557541256
3,87.20586557541256,87.20586557541256
4,87.20586557541256,87.20586557541256
5,87.20586557541256,87.20586557541256
6,87.20586557541256,87.20586557541256
7,87.20586557541256,87.20586557541256
8,87.20586557541256,87.20586557541256
9,89.76637890102596,89.76637890102596
10,89.76637890102596,89.76637890102596
11,89.76637890102596,89.76637890102596
12,89.76637890102596,89.76637890102596
13,92.59381036775515,92.59381036775515
14,92.59381036775515,92.59381036775515
15,92.59381036775515,92.59381036775515
16,92.59381036775515,92.59381036775515
17,92.59381036775515,92.59381036775515
18,92.59381036775515,92.59381036775515
19,92.59381036775515,92.59381036775515
20,92.59381036775515,92.59381036775515
21,92.59381036775515,92.59381036775515
22,92.59381036775515,92.59381036775515
23,92.59381036775515,92.59381036775515
24,92.59381036775515,92.59381036775515
25,92.59381036775515,92.59381036775515
26,92.59381036775515,92.59381036775515
27,92.59381036775515,92.59381036775515
28,92.59381036775515,92.59381036775515
29,92.59381036775515,92.59381036775515
30,92.59381036775515,92.59381036775515
31,92.59381036775515,92.59381036775515
32,92.59381036775515,92.59381036775515
33,92.59381036775515,92.59381036775515
34,92.59381036775515,92.59381036775515
35,92.59381036775515,92.59381036775515
36,92.59381036775515,92.59381036775515
37,92.59381036775515,92.59381036775515
38,92.59381036775515,92.59381036775515
39,92.59381036775515,92.59381036775515
40,92.59381036775515,92.59381036775515
41,92.59381036775515,92.59381036775515
42,92.59381036775515,92.59381036775515
43,92.59381036775515,92.59381036775515
44,92.59381036775515,92.59381036775515
45,92.59381036775515,92.59381036775515
46,92.59381036775515,92.59381036775515
47,92.59381036775515,92.59381036775515
48,92.59381036775515,92.59381036775515
49,92.59381036775515,92.59381036775515
50,92.59381036775515,92.59381036775515
51,92.59381036775515,92.59381036775515
52,92.59381036775515,92.59381036775515
53,92.59381036775515,92.59381036775515
54,92.59381036775515,92.59381036775515
55,92.59381036775515,92.59381036775515
56,92.59381036775515,92.59381036775515
57,92.59381036775515,92.59381036775515
58,92.59381036775515,92.59381036775515
59,92.59381036775515,92.59381036775515
60,92.59381036775515,92.59381036775515
61,92.59381036775515,92.59381036775515
62,92.59381036775515,92.59381036775515
63,92.59381036775515,92.59381036775515
64,92.59381036775515,92.59381036775515
65,92.59381036775515,92.59381036775515
66,92.59381036775515,92.59381036775515
67,92.59381036775515,92.59381036775515
68,92.59381036775515,92.59381036775515
69,92.59381036775515,92.59381036775515
70,92.59381036775515,92.59381036775515
71,92.59381036775515,92.59381036775515
72,92.59381036775515,92.59381036775515
