eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
149,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
150,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
151,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
152,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
153,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
154,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
155,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
156,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
157,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
158,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
159,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
160,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
161,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
162,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
163,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
164,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
165,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
166,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
167,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
168,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
169,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
170,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
171,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
172,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
173,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
174,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
175,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
176,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
177,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
178,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
179,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
180,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
181,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
182,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
183,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
184,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
185,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
186,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
187,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
188,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
189,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
190,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
191,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
192,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
193,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
194,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
195,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
196,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
197,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
198,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
199,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
200,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
201,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
202,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
203,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
204,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
205,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
206,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
207,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
208,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
209,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
210,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
211,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
212,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
213,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
214,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
215,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
216,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
217,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
218,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
219,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
220,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
221,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
222,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
223,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
224,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
225,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
226,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
227,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
228,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
229,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
230,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
231,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
232,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
233,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
234,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
235,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
236,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
237,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
238,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
239,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
240,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
241,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
242,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
243,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
244,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
245,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
246,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
247,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
248,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
249,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
250,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
251,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
252,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
253,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
254,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
255,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
256,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
257,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
258,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
259,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
260,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
261,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
262,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
263,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
264,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
265,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
266,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
267,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
268,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
269,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
270,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
271,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
272,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
273,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
274,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
275,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
276,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
277,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
278,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
279,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
280,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
281,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
282,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
283,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
284,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
285,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
286,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
287,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
288,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
289,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
290,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
291,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
292,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
293,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
294,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
295,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
296,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
297,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
298,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
299,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
300,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
301,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
302,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
303,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
304,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
305,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
306,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
307,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
308,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
309,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
310,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
311,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
312,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
313,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
314,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
315,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
316,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
317,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
318,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
319,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
320,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
321,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
322,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
323,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
324,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
325,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
326,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
327,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
328,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
329,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
330,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
331,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
332,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
333,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
334,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
335,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
336,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
337,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
338,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
339,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
340,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
341,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
342,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
343,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
344,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
345,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
346,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
347,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
348,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
349,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
350,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
351,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
352,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
353,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
354,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
355,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
356,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
357,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
358,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
359,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
360,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
361,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
362,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
363,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
364,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
365,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
366,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
367,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
368,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
369,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
370,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
371,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
372,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
373,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
374,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
375,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
376,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
377,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
378,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
379,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
380,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
381,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
382,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
383,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
384,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
385,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
386,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
387,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
388,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
389,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
390,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
391,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
392,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
393,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
394,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
395,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
396,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
397,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
