eval,score,best
0,2.508249019646467,2.508249019646467
1,2.508249019646467,2.508249019646467
2,2.508249019646467,2.508249019646467
3,2.508249019646467,2.508249019646467
4,30.392572833018725,30.392572833018725
5,30.392572833018725,30.392572833018725
6,30.392572833018725,30.392572833018725
7,30.392572833018725,30.392572833018725
8,30.392572833018725,30.392572833018725
9,44.73122214724636,44.73122214724636
10,44.73122214724636,44.73122214724636
11,44.73122214724636,44.73122214724636
12,115.70441768308316,115.70441768308316
13,115.70441768308316,115.70441768308316
14,115.70441768308316,115.70441768308316
15,115.70441768308316,115.70441768308316
16,122.2717671024828,122.2717671024828
17,122.2717671024828,122.2717671024828
18,122.2717671024828,122.2717671024828
19,122.2717671024828,122.2717671024828
20,122.2717671024828,122.2717671024828
21,122.2717671024828,122.2717671024828
22,122.2717671024828,122.2717671024828
23,122.2717671024828,122.2717671024828
24,122.2717671024828,122.2717671024828
25,122.2717671024828,122.2717671024828
26,122.2717671024828,122.2717671024828
27,122.2717671024828,122.2717671024828
28,122.2717671024828,122.2717671024828
29,122.2717671024828,122.2717671024828
30,122.2717671024828,122.2717671024828
31,122.2717671024828,122.2717671024828
32,122.2717671024828,122.2717671024828
33,122.2717671024828,122.2717671024828
34,122.2717671024828,122.2717671024828
35,122.2717671024828,122.2717671024828
36,122.2717671024828,122.2717671024828
37,122.2717671024828,122.2717671024828
38,122.2717671024828,122.2717671024828
39,122.2717671024828,122.2717671024828
40,122.2717671024828,122.2717671024828
41,122.2717671024828,122.2717671024828
42,122.2717671024828,122.2717671024828
43,122.2717671024828,122.2717671024828
44,122.2717671024828,122.2717671024828
45,122.2717671024828,122.2717671024828
46,122.2717671024828,122.2717671024828
47,122.2717671024828,122.2717671024828
48,122.2717671024828,122.2717671024828
49,122.2717671024828,122.2717671024828
50,122.2717671024828,122.2717671024828
51,122.2717671024828,122.2717671024828
52,122.2717671024828,122.2717671024828
53,122.2717671024828,122.2717671024828
54,122.2717671024828,122.2717671024828
55,122.2717671024828,122.2717671024828
56,122.2717671024828,122.2717671024828
57,122.2717671024828,122.2717671024828
58,122.2717671024828,122.2717671024828
59,122.2717671024828,122.2717671024828
60,122.2717671024828,122.2717671024828
61,122.2717671024828,122.2717671024828
62,122.2717671024828,122.2717671024828
63,122.2717671024828,122.2717671024828
64,122.2717671024828,122.2717671024828
65,122.2717671024828,122.2717671024828
66,122.2717671024828,122.2717671024828
67,122.2717671024828,122.2717671024828
68,122.2717671024828,122.2717671024828
69,122.2717671024828,122.2717671024828
70,122.2717671024828,122.2717671024828
71,122.2717671024828,122.2717671024828
72,122.2717671024828,122.2717671024828
73,122.2717671024828,122.2717671024828
74,122.2717671024828,122.2717671024828
75,122.2717671024828,122.2717671024828
76,122.2717671024828,122.2717671024828
77,122.2717671024828,122.2717671024828
78,122.2717671024828,122.2717671024828
79,122.2717671024828,122.2717671024828
80,122.2717671024828,122.2717671024828
81,122.2717671024828,122.2717671024828
82,122.2717671024828,122.2717671024828
83,122.2717671024828,122.2717671024828
84,122.2717671024828,122.2717671024828
85,122.2717671024828,122.2717671024828
86,122.2717671024828,122.2717671024828
87,122.2717671024828,122.2717671024828
88,122.2717671024828,122.2717671024828
89,122.2717671024828,122.2717671024828
90,122.2717671024828,122.2717671024828
91,122.2717671024828,122.2717671024828
92,122.2717671024828,122.2717671024828
93,122.2717671024828,122.2717671024828
94,122.2717671024828,122.2717671024828
95,122.2717671024828,122.2717671024828
96,122.2717671024828,122.2717671024828
97,122.2717671024828,122.2717671024828
98,122.2717671024828,122.2717671024828
99,122.2717671024828,122.2717671024828
100,122.2717671024828,122.2717671024828
101,122.2717671024828,122.2717671024828
102,122.2717671024828,122.2717671024828
103,122.2717671024828,122.2717671024828
104,122.2717671024828,122.2717671024828
105,122.2717671024828,122.2717671024828
106,122.2717671024828,122.2717671024828
