eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
0,88.46723532724513,88.46723532724513,-1,-1,-1,-1,1,-1,1,-1
1,34.735806249346226,88.46723532724513,-1,-1,-1,-1,1,-1,1,-1
2,33.21653813528049,88.46723532724513,-1,-1,-1,-1,1,-1,1,-1
3,304.07589986524465,304.07589986524465,-1,-1,1,-1,0,1,-1,1
4,228.0145948924076,304.07589986524465,-1,-1,1,-1,0,1,-1,1
5,0.0,304.07589986524465,-1,-1,1,-1,0,1,-1,1
6,32.87566174780987,304.07589986524465,-1,-1,1,-1,0,1,-1,1
7,273.5755716251346,304.07589986524465,-1,-1,1,-1,0,1,-1,1
8,50.776653923721604,304.07589986524465,-1,-1,1,-1,0,1,-1,1
9,330.8564736878015,330.8564736878015,0,0,1,1,1,0,-1,1
10,214.87306236837526,330.8564736878015,0,0,1,1,1,0,-1,1
11,338.97620982896973,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
12,0.0,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
13,53.19025071164311,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
14,34.21815791111484,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
15,49.5127419026846,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
16,0.0,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
17,21.04749259767612,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
18,50.63142639769484,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
19,208.73058243364088,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
20,229.90317611106386,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
21,217.8821970837446,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
22,34.30845825962264,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
23,4.728480953194841,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
24,33.017409049306146,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
25,274.41784241747894,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
26,80.30065908614263,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
27,55.49579618120029,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
28,43.024210891828034,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
29,38.890757890084714,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
30,275.32202636695615,338.97620982896973,-1,-1,0,-1,1,-1,0,-1
31,341.08465278752965,341.08465278752965,0,-1,-1,0,-1,1,0,-1
32,206.04138320578298,341.08465278752965,0,-1,-1,0,-1,1,0,-1
33,1.226876950765975,341.08465278752965,0,-1,-1,0,-1,1,0,-1
34,52.04862481014023,341.08465278752965,0,-1,-1,0,-1,1,0,-1
35,202.8828766909205,341.08465278752965,0,-1,-1,0,-1,1,0,-1
36,0.0,341.08465278752965,0,-1,-1,0,-1,1,0,-1
37,112.71593508145314,341.08465278752965,0,-1,-1,0,-1,1,0,-1
38,298.25810023640577,341.08465278752965,0,-1,-1,0,-1,1,0,-1
39,4.548972138800151,341.08465278752965,0,-1,-1,0,-1,1,0,-1
40,257.42424953564824,341.08465278752965,0,-1,-1,0,-1,1,0,-1
41,324.05576460074377,341.08465278752965,0,-1,-1,0,-1,1,0,-1
42,323.6188472701995,341.08465278752965,0,-1,-1,0,-1,1,0,-1
43,87.5339630056553,341.08465278752965,0,-1,-1,0,-1,1,0,-1
44,0.0,341.08465278752965,0,-1,-1,0,-1,1,0,-1
45,231.87857193869786,341.08465278752965,0,-1,-1,0,-1,1,0,-1
46,51.83555065321333,341.08465278752965,0,-1,-1,0,-1,1,0,-1
47,268.2261285612111,341.08465278752965,0,-1,-1,0,-1,1,0,-1
48,8.765855671121008,341.08465278752965,0,-1,-1,0,-1,1,0,-1
49,4.615497835622595,341.08465278752965,0,-1,-1,0,-1,1,0,-1
50,202.72021501917243,341.08465278752965,0,-1,-1,0,-1,1,0,-1
51,6.770100173423643,341.08465278752965,0,-1,-1,0,-1,1,0,-1
52,0.5620409651839694,341.08465278752965,0,-1,-1,0,-1,1,0,-1
53,0.0,341.08465278752965,0,-1,-1,0,-1,1,0,-1
54,0.0,341.08465278752965,0,-1,-1,0,-1,1,0,-1
55,228.98227047591627,341.08465278752965,0,-1,-1,0,-1,1,0,-1
56,0.0,341.08465278752965,0,-1,-1,0,-1,1,0,-1
57,77.12220640606549,341.08465278752965,0,-1,-1,0,-1,1,0,-1
58,127.59039946488974,341.08465278752965,0,-1,-1,0,-1,1,0,-1
59,201.02151148496807,341.08465278752965,0,-1,-1,0,-1,1,0,-1
60,96.35354040384661,341.08465278752965,0,-1,-1,0,-1,1,0,-1
61,0.0,341.08465278752965,0,-1,-1,0,-1,1,0,-1
62,448.61666921093047,448.61666921093047,0,1,-1,1,1,0,0,-1
63,222.17840582651525,448.61666921093047,0,1,-1,1,1,0,0,-1
64,225.05648085890334,448.61666921093047,0,1,-1,1,1,0,0,-1
65,57.179639275589984,448.61666921093047,0,1,-1,1,1,0,0,-1
66,170.4519979783501,448.61666921093047,0,1,-1,1,1,0,0,-1
67,125.96547139108706,448.61666921093047,0,1,-1,1,1,0,0,-1
68,39.823879801567145,448.61666921093047,0,1,-1,1,1,0,0,-1
69,217.00046423066206,448.61666921093047,0,1,-1,1,1,0,0,-1
70,71.57366812784232,448.61666921093047,0,1,-1,1,1,0,0,-1
71,110.22731084775998,448.61666921093047,0,1,-1,1,1,0,0,-1
72,186.12596776819208,448.61666921093047,0,1,-1,1,1,0,0,-1
73,7.026668471211759,448.61666921093047,0,1,-1,1,1,0,0,-1
74,34.774022995873885,448.61666921093047,0,1,-1,1,1,0,0,-1
75,32.502005232037234,448.61666921093047,0,1,-1,1,1,0,0,-1
76,81.4905746872669,448.61666921093047,0,1,-1,1,1,0,0,-1
77,32.696693201481274,448.61666921093047,0,1,-1,1,1,0,0,-1
78,275.14784827655075,448.61666921093047,0,1,-1,1,1,0,0,-1
79,180.87532875638266,448.61666921093047,0,1,-1,1,1,0,0,-1
80,219.0369628456899,448.61666921093047,0,1,-1,1,1,0,0,-1
81,85.91573358746835,448.61666921093047,0,1,-1,1,1,0,0,-1
82,35.08976267797748,448.61666921093047,0,1,-1,1,1,0,0,-1
83,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
84,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
85,84.19747001636486,448.61666921093047,0,1,-1,1,1,0,0,-1
86,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
87,7.803672795106404,448.61666921093047,0,1,-1,1,1,0,0,-1
88,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
89,7.226957638687161,448.61666921093047,0,1,-1,1,1,0,0,-1
90,282.7166403964802,448.61666921093047,0,1,-1,1,1,0,0,-1
91,227.580312446434,448.61666921093047,0,1,-1,1,1,0,0,-1
92,205.9512461566143,448.61666921093047,0,1,-1,1,1,0,0,-1
93,35.654716815801024,448.61666921093047,0,1,-1,1,1,0,0,-1
94,293.50312720915224,448.61666921093047,0,1,-1,1,1,0,0,-1
95,75.92759854327711,448.61666921093047,0,1,-1,1,1,0,0,-1
96,217.88219708374464,448.61666921093047,0,1,-1,1,1,0,0,-1
97,215.65330095698778,448.61666921093047,0,1,-1,1,1,0,0,-1
98,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
99,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
100,171.07971279678625,448.61666921093047,0,1,-1,1,1,0,0,-1
101,294.13105495834407,448.61666921093047,0,1,-1,1,1,0,0,-1
102,49.61164530022384,448.61666921093047,0,1,-1,1,1,0,0,-1
103,107.96748786892944,448.61666921093047,0,1,-1,1,1,0,0,-1
104,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
105,219.27417253169824,448.61666921093047,0,1,-1,1,1,0,0,-1
106,4.604952235023014,448.61666921093047,0,1,-1,1,1,0,0,-1
107,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
108,36.68637616416543,448.61666921093047,0,1,-1,1,1,0,0,-1
109,329.3446844187499,448.61666921093047,0,1,-1,1,1,0,0,-1
110,227.67971377989537,448.61666921093047,0,1,-1,1,1,0,0,-1
111,48.81075324073716,448.61666921093047,0,1,-1,1,1,0,0,-1
112,72.61966501815677,448.61666921093047,0,1,-1,1,1,0,0,-1
113,229.17142552802784,448.61666921093047,0,1,-1,1,1,0,0,-1
114,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
115,54.92250898091913,448.61666921093047,0,1,-1,1,1,0,0,-1
116,99.56288484384561,448.61666921093047,0,1,-1,1,1,0,0,-1
117,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
118,33.531050435606765,448.61666921093047,0,1,-1,1,1,0,0,-1
119,48.78184502002021,448.61666921093047,0,1,-1,1,1,0,0,-1
120,42.503017920614255,448.61666921093047,0,1,-1,1,1,0,0,-1
121,54.104750802619904,448.61666921093047,0,1,-1,1,1,0,0,-1
122,161.236599990334,448.61666921093047,0,1,-1,1,1,0,0,-1
123,229.90512712122063,448.61666921093047,0,1,-1,1,1,0,0,-1
124,33.71471735583439,448.61666921093047,0,1,-1,1,1,0,0,-1
125,166.38269185681955,448.61666921093047,0,1,-1,1,1,0,0,-1
126,42.68471185703823,448.61666921093047,0,1,-1,1,1,0,0,-1
127,240.16826486569556,448.61666921093047,0,1,-1,1,1,0,0,-1
128,31.52874947174717,448.61666921093047,0,1,-1,1,1,0,0,-1
129,45.03231789505235,448.61666921093047,0,1,-1,1,1,0,0,-1
130,269.7653316152142,448.61666921093047,0,1,-1,1,1,0,0,-1
131,73.65420188088417,448.61666921093047,0,1,-1,1,1,0,0,-1
132,33.057841443171476,448.61666921093047,0,1,-1,1,1,0,0,-1
133,171.46742724085354,448.61666921093047,0,1,-1,1,1,0,0,-1
134,265.35691261671957,448.61666921093047,0,1,-1,1,1,0,0,-1
135,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
136,43.16946324347871,448.61666921093047,0,1,-1,1,1,0,0,-1
137,46.45724351330176,448.61666921093047,0,1,-1,1,1,0,0,-1
138,134.49450510183192,448.61666921093047,0,1,-1,1,1,0,0,-1
139,222.2952536302907,448.61666921093047,0,1,-1,1,1,0,0,-1
140,217.88219708374464,448.61666921093047,0,1,-1,1,1,0,0,-1
141,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
142,51.74501673909295,448.61666921093047,0,1,-1,1,1,0,0,-1
143,42.906080611069044,448.61666921093047,0,1,-1,1,1,0,0,-1
144,71.41032217396076,448.61666921093047,0,1,-1,1,1,0,0,-1
145,20.66898079207334,448.61666921093047,0,1,-1,1,1,0,0,-1
146,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
147,49.927446589737286,448.61666921093047,0,1,-1,1,1,0,0,-1
148,278.0656911121634,448.61666921093047,0,1,-1,1,1,0,0,-1
149,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
150,334.65110294561816,448.61666921093047,0,1,-1,1,1,0,0,-1
151,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
152,36.91356654380772,448.61666921093047,0,1,-1,1,1,0,0,-1
153,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
154,211.67185535809557,448.61666921093047,0,1,-1,1,1,0,0,-1
155,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
156,0.0,448.61666921093047,0,1,-1,1,1,0,0,-1
157,457.0227370791134,457.0227370791134,1,1,1,1,-1,1,1,-1
158,280.4321728630576,457.0227370791134,1,1,1,1,-1,1,1,-1
159,172.49084403184503,457.0227370791134,1,1,1,1,-1,1,1,-1
160,0.0,457.0227370791134,1,1,1,1,-1,1,1,-1
161,104.00217650004058,457.0227370791134,1,1,1,1,-1,1,1,-1
162,35.37053267457256,457.0227370791134,1,1,1,1,-1,1,1,-1
163,44.50861213120959,457.0227370791134,1,1,1,1,-1,1,1,-1
164,6.875127448188453,457.0227370791134,1,1,1,1,-1,1,1,-1
165,249.40883525699488,457.0227370791134,1,1,1,1,-1,1,1,-1
