eval,score,best
0,1.6143013723876787,1.6143013723876787
1,1.9786692091174967,1.9786692091174967
2,2.8446892958923122,2.8446892958923122
3,17.315368915104546,17.315368915104546
4,18.987470824474624,18.987470824474624
5,116.77117325726857,116.77117325726857
6,116.77117325726857,116.77117325726857
7,116.77117325726857,116.77117325726857
8,116.77117325726857,116.77117325726857
9,116.77117325726857,116.77117325726857
10,116.77117325726857,116.77117325726857
11,116.77117325726857,116.77117325726857
12,116.77117325726857,116.77117325726857
13,116.77117325726857,116.77117325726857
14,116.77117325726857,116.77117325726857
15,116.77117325726857,116.77117325726857
16,116.77117325726857,116.77117325726857
17,116.77117325726857,116.77117325726857
18,116.77117325726857,116.77117325726857
19,116.77117325726857,116.77117325726857
20,116.77117325726857,116.77117325726857
21,116.77117325726857,116.77117325726857
22,116.77117325726857,116.77117325726857
23,116.77117325726857,116.77117325726857
24,116.77117325726857,116.77117325726857
25,116.77117325726857,116.77117325726857
26,116.77117325726857,116.77117325726857
27,116.77117325726857,116.77117325726857
28,116.77117325726857,116.77117325726857
29,116.77117325726857,116.77117325726857
30,116.77117325726857,116.77117325726857
31,116.77117325726857,116.77117325726857
32,116.77117325726857,116.77117325726857
33,116.77117325726857,116.77117325726857
34,116.77117325726857,116.77117325726857
35,116.77117325726857,116.77117325726857
36,116.77117325726857,116.77117325726857
37,120.27728054414577,120.27728054414577
38,120.27728054414577,120.27728054414577
39,120.27728054414577,120.27728054414577
40,120.27728054414577,120.27728054414577
41,120.27728054414577,120.27728054414577
42,120.27728054414577,120.27728054414577
43,120.27728054414577,120.27728054414577
44,120.27728054414577,120.27728054414577
45,120.27728054414577,120.27728054414577
46,120.27728054414577,120.27728054414577
47,120.27728054414577,120.27728054414577
48,120.27728054414577,120.27728054414577
49,120.27728054414577,120.27728054414577
50,120.27728054414577,120.27728054414577
51,120.27728054414577,120.27728054414577
52,120.27728054414577,120.27728054414577
53,120.27728054414577,120.27728054414577
54,120.27728054414577,120.27728054414577
55,120.27728054414577,120.27728054414577
56,120.27728054414577,120.27728054414577
57,120.27728054414577,120.27728054414577
58,120.27728054414577,120.27728054414577
59,120.27728054414577,120.27728054414577
60,120.27728054414577,120.27728054414577
61,120.27728054414577,120.27728054414577
62,120.27728054414577,120.27728054414577
63,120.27728054414577,120.27728054414577
64,120.27728054414577,120.27728054414577
65,120.27728054414577,120.27728054414577
66,120.27728054414577,120.27728054414577
67,120.27728054414577,120.27728054414577
68,120.27728054414577,120.27728054414577
69,120.27728054414577,120.27728054414577
70,120.27728054414577,120.27728054414577
71,120.27728054414577,120.27728054414577
72,120.27728054414577,120.27728054414577
73,120.27728054414577,120.27728054414577
74,120.27728054414577,120.27728054414577
75,120.27728054414577,120.27728054414577
76,120.27728054414577,120.27728054414577
77,120.27728054414577,120.27728054414577
78,120.27728054414577,120.27728054414577
79,120.27728054414577,120.27728054414577
80,120.27728054414577,120.27728054414577
81,120.27728054414577,120.27728054414577
82,120.27728054414577,120.27728054414577
83,120.27728054414577,120.27728054414577
84,120.27728054414577,120.27728054414577
85,120.27728054414577,120.27728054414577
86,120.27728054414577,120.27728054414577
87,120.27728054414577,120.27728054414577
88,120.27728054414577,120.27728054414577
89,120.27728054414577,120.27728054414577
90,120.27728054414577,120.27728054414577
91,120.27728054414577,120.27728054414577
92,120.27728054414577,120.27728054414577
93,120.27728054414577,120.27728054414577
94,120.27728054414577,120.27728054414577
95,120.27728054414577,120.27728054414577
96,120.27728054414577,120.27728054414577
97,120.27728054414577,120.27728054414577
98,120.27728054414577,120.27728054414577
99,120.27728054414577,120.27728054414577
100,120.27728054414577,120.27728054414577
101,120.27728054414577,120.27728054414577
102,120.27728054414577,120.27728054414577
103,120.27728054414577,120.27728054414577
104,120.27728054414577,120.27728054414577
105,120.27728054414577,120.27728054414577
106,120.27728054414577,120.27728054414577
107,120.27728054414577,120.27728054414577
108,120.27728054414577,120.27728054414577
109,120.27728054414577,120.27728054414577
110,120.27728054414577,120.27728054414577
111,120.27728054414577,120.27728054414577
112,120.27728054414577,120.27728054414577
113,120.27728054414577,120.27728054414577
114,120.27728054414577,120.27728054414577
115,120.27728054414577,120.27728054414577
116,120.27728054414577,120.27728054414577
117,120.27728054414577,120.27728054414577
118,120.27728054414577,120.27728054414577
119,120.27728054414577,120.27728054414577
120,120.27728054414577,120.27728054414577
121,120.27728054414577,120.27728054414577
122,120.27728054414577,120.27728054414577
123,120.27728054414577,120.27728054414577
124,120.27728054414577,120.27728054414577
125,120.27728054414577,120.27728054414577
126,120.27728054414577,120.27728054414577
127,120.27728054414577,120.27728054414577
128,120.27728054414577,120.27728054414577
129,120.27728054414577,120.27728054414577
130,120.27728054414577,120.27728054414577
131,120.27728054414577,120.27728054414577
132,120.27728054414577,120.27728054414577
133,120.27728054414577,120.27728054414577
134,120.27728054414577,120.27728054414577
135,120.27728054414577,120.27728054414577
136,120.27728054414577,120.27728054414577
137,120.27728054414577,120.27728054414577
138,120.27728054414577,120.27728054414577
139,120.27728054414577,120.27728054414577
140,120.27728054414577,120.27728054414577
141,120.27728054414577,120.27728054414577
142,120.27728054414577,120.27728054414577
143,120.27728054414577,120.27728054414577
144,120.27728054414577,120.27728054414577
145,120.27728054414577,120.27728054414577
146,120.27728054414577,120.27728054414577
147,120.27728054414577,120.27728054414577
148,120.27728054414577,120.27728054414577
149,120.27728054414577,120.27728054414577
150,120.27728054414577,120.27728054414577
151,120.27728054414577,120.27728054414577
152,120.27728054414577,120.27728054414577
153,120.27728054414577,120.27728054414577
154,120.27728054414577,120.27728054414577
155,120.27728054414577,120.27728054414577
156,120.27728054414577,120.27728054414577
157,120.27728054414577,120.27728054414577
158,120.27728054414577,120.27728054414577
159,120.27728054414577,120.27728054414577
160,120.27728054414577,120.27728054414577
161,120.27728054414577,120.27728054414577
162,120.27728054414577,120.27728054414577
163,120.27728054414577,120.27728054414577
164,120.27728054414577,120.27728054414577
165,120.27728054414577,120.27728054414577
166,120.27728054414577,120.27728054414577
167,120.27728054414577,120.27728054414577
168,120.27728054414577,120.27728054414577
169,120.27728054414577,120.27728054414577
170,120.27728054414577,120.27728054414577
171,120.27728054414577,120.27728054414577
172,120.27728054414577,120.27728054414577
173,120.27728054414577,120.27728054414577
174,120.27728054414577,120.27728054414577
175,120.27728054414577,120.27728054414577
176,120.27728054414577,120.27728054414577
177,120.27728054414577,120.27728054414577
178,120.27728054414577,120.27728054414577
179,120.27728054414577,120.27728054414577
180,120.27728054414577,120.27728054414577
181,120.27728054414577,120.27728054414577
182,120.27728054414577,120.27728054414577
183,120.27728054414577,120.27728054414577
184,120.27728054414577,120.27728054414577
185,120.27728054414577,120.27728054414577
186,120.27728054414577,120.27728054414577
187,120.27728054414577,120.27728054414577
188,120.27728054414577,120.27728054414577
189,120.27728054414577,120.27728054414577
190,120.27728054414577,120.27728054414577
191,120.27728054414577,120.27728054414577
192,120.27728054414577,120.27728054414577
193,120.27728054414577,120.27728054414577
194,120.27728054414577,120.27728054414577
195,120.27728054414577,120.27728054414577
196,120.27728054414577,120.27728054414577
197,120.27728054414577,120.27728054414577
198,120.27728054414577,120.27728054414577
199,120.27728054414577,120.27728054414577
200,120.27728054414577,120.27728054414577
201,120.27728054414577,120.27728054414577
202,120.27728054414577,120.27728054414577
203,120.27728054414577,120.27728054414577
204,120.27728054414577,120.27728054414577
205,120.27728054414577,120.27728054414577
