eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
0,218.98634934021575,218.98634934021575,1,0,1,1,0,0,1,0
1,180.88889184664134,218.98634934021575,1,0,1,1,0,0,1,0
2,57.97424383947828,218.98634934021575,1,0,1,1,0,0,1,0
3,228.52838286145257,228.52838286145257,-1,0,1,-1,-1,1,1,0
4,23.423666022372124,228.52838286145257,-1,0,1,-1,-1,1,1,0
5,21.543875453648656,228.52838286145257,-1,0,1,-1,-1,1,1,0
6,68.03271490920902,228.52838286145257,-1,0,1,-1,-1,1,1,0
7,132.9445143095726,228.52838286145257,-1,0,1,-1,-1,1,1,0
8,208.60507051294314,228.52838286145257,-1,0,1,-1,-1,1,1,0
9,69.39327882415506,228.52838286145257,-1,0,1,-1,-1,1,1,0
10,34.45038192792592,228.52838286145257,-1,0,1,-1,-1,1,1,0
11,4.766180721810099,228.52838286145257,-1,0,1,-1,-1,1,1,0
12,46.83275464000063,228.52838286145257,-1,0,1,-1,-1,1,1,0
13,90.80813053988575,228.52838286145257,-1,0,1,-1,-1,1,1,0
14,138.25372196557186,228.52838286145257,-1,0,1,-1,-1,1,1,0
15,255.10420527206514,255.10420527206514,1,1,1,-1,1,0,1,-1
16,0.0,255.10420527206514,1,1,1,-1,1,0,1,-1
17,230.15534051763598,255.10420527206514,1,1,1,-1,1,0,1,-1
18,20.673314655345923,255.10420527206514,1,1,1,-1,1,0,1,-1
19,0.0,255.10420527206514,1,1,1,-1,1,0,1,-1
20,40.37289539929721,255.10420527206514,1,1,1,-1,1,0,1,-1
21,36.08087454591445,255.10420527206514,1,1,1,-1,1,0,1,-1
22,177.32139209558522,255.10420527206514,1,1,1,-1,1,0,1,-1
23,54.24953582232425,255.10420527206514,1,1,1,-1,1,0,1,-1
24,4.549217785398663,255.10420527206514,1,1,1,-1,1,0,1,-1
25,517.2264679947227,517.2264679947227,1,1,-1,1,-1,1,0,0
26,219.06735266937906,517.2264679947227,1,1,-1,1,-1,1,0,0
27,206.4865484781331,517.2264679947227,1,1,-1,1,-1,1,0,0
28,53.446034694554896,517.2264679947227,1,1,-1,1,-1,1,0,0
29,0.0,517.2264679947227,1,1,-1,1,-1,1,0,0
30,232.95940733341968,517.2264679947227,1,1,-1,1,-1,1,0,0
31,94.15702790448914,517.2264679947227,1,1,-1,1,-1,1,0,0
32,832.702309681981,832.702309681981,0,0,1,1,-1,1,1,-1
33,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
34,224.05353012951312,832.702309681981,0,0,1,1,-1,1,1,-1
35,197.28124072807373,832.702309681981,0,0,1,1,-1,1,1,-1
36,6.0680475049864295,832.702309681981,0,0,1,1,-1,1,1,-1
37,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
38,216.0900315464148,832.702309681981,0,0,1,1,-1,1,1,-1
39,98.86849677664526,832.702309681981,0,0,1,1,-1,1,1,-1
40,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
41,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
42,71.85662470273517,832.702309681981,0,0,1,1,-1,1,1,-1
43,5.857418223647906,832.702309681981,0,0,1,1,-1,1,1,-1
44,183.8777236011972,832.702309681981,0,0,1,1,-1,1,1,-1
45,4.583853238102824,832.702309681981,0,0,1,1,-1,1,1,-1
46,8.239515537805815,832.702309681981,0,0,1,1,-1,1,1,-1
47,33.619442628779424,832.702309681981,0,0,1,1,-1,1,1,-1
48,38.890814522407574,832.702309681981,0,0,1,1,-1,1,1,-1
49,808.4168104108397,832.702309681981,0,0,1,1,-1,1,1,-1
50,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
51,49.31331584614669,832.702309681981,0,0,1,1,-1,1,1,-1
52,53.972580789348285,832.702309681981,0,0,1,1,-1,1,1,-1
53,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
54,201.62794538300403,832.702309681981,0,0,1,1,-1,1,1,-1
55,35.8448480474927,832.702309681981,0,0,1,1,-1,1,1,-1
56,70.0223096505039,832.702309681981,0,0,1,1,-1,1,1,-1
57,40.544350382510785,832.702309681981,0,0,1,1,-1,1,1,-1
58,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
59,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
60,136.31385368350192,832.702309681981,0,0,1,1,-1,1,1,-1
61,1.1494705472018498,832.702309681981,0,0,1,1,-1,1,1,-1
62,4.581487198893191,832.702309681981,0,0,1,1,-1,1,1,-1
63,22.521321082961787,832.702309681981,0,0,1,1,-1,1,1,-1
64,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
65,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
66,260.205302212231,832.702309681981,0,0,1,1,-1,1,1,-1
67,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
68,35.2241907092321,832.702309681981,0,0,1,1,-1,1,1,-1
69,343.8495876066413,832.702309681981,0,0,1,1,-1,1,1,-1
70,10.51515088736642,832.702309681981,0,0,1,1,-1,1,1,-1
71,34.32762734296136,832.702309681981,0,0,1,1,-1,1,1,-1
72,50.11176093260261,832.702309681981,0,0,1,1,-1,1,1,-1
73,4.586585547106222,832.702309681981,0,0,1,1,-1,1,1,-1
74,224.06500296549063,832.702309681981,0,0,1,1,-1,1,1,-1
75,41.1495096636947,832.702309681981,0,0,1,1,-1,1,1,-1
76,221.33385139800947,832.702309681981,0,0,1,1,-1,1,1,-1
77,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
78,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
79,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
80,59.70328522120364,832.702309681981,0,0,1,1,-1,1,1,-1
81,224.9979237168313,832.702309681981,0,0,1,1,-1,1,1,-1
82,210.4290849074781,832.702309681981,0,0,1,1,-1,1,1,-1
83,52.57768708794226,832.702309681981,0,0,1,1,-1,1,1,-1
84,6.20234398970026,832.702309681981,0,0,1,1,-1,1,1,-1
85,153.28482660318838,832.702309681981,0,0,1,1,-1,1,1,-1
86,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
87,283.5277695267443,832.702309681981,0,0,1,1,-1,1,1,-1
88,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
89,207.02180799909604,832.702309681981,0,0,1,1,-1,1,1,-1
90,40.84141259761314,832.702309681981,0,0,1,1,-1,1,1,-1
91,73.266096085762,832.702309681981,0,0,1,1,-1,1,1,-1
92,73.58639570745338,832.702309681981,0,0,1,1,-1,1,1,-1
93,36.03278587085536,832.702309681981,0,0,1,1,-1,1,1,-1
94,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
95,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
96,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
97,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
98,8.359276508939804,832.702309681981,0,0,1,1,-1,1,1,-1
99,172.9492077551919,832.702309681981,0,0,1,1,-1,1,1,-1
100,216.67850791664338,832.702309681981,0,0,1,1,-1,1,1,-1
101,171.7004780118143,832.702309681981,0,0,1,1,-1,1,1,-1
102,6.735234011923221,832.702309681981,0,0,1,1,-1,1,1,-1
103,318.2616855298359,832.702309681981,0,0,1,1,-1,1,1,-1
104,280.113369925385,832.702309681981,0,0,1,1,-1,1,1,-1
105,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
106,37.262975300028785,832.702309681981,0,0,1,1,-1,1,1,-1
107,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
108,84.52185150511359,832.702309681981,0,0,1,1,-1,1,1,-1
109,39.51393376501811,832.702309681981,0,0,1,1,-1,1,1,-1
110,4.632725554553979,832.702309681981,0,0,1,1,-1,1,1,-1
111,55.72306620645687,832.702309681981,0,0,1,1,-1,1,1,-1
112,298.03756089514513,832.702309681981,0,0,1,1,-1,1,1,-1
113,208.28068048663903,832.702309681981,0,0,1,1,-1,1,1,-1
114,224.6257141687848,832.702309681981,0,0,1,1,-1,1,1,-1
115,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
116,35.441315547974796,832.702309681981,0,0,1,1,-1,1,1,-1
117,50.73544438655996,832.702309681981,0,0,1,1,-1,1,1,-1
118,164.3550449695371,832.702309681981,0,0,1,1,-1,1,1,-1
119,33.64329761200728,832.702309681981,0,0,1,1,-1,1,1,-1
120,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
121,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
122,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
123,48.31536989834319,832.702309681981,0,0,1,1,-1,1,1,-1
124,235.50900765444928,832.702309681981,0,0,1,1,-1,1,1,-1
125,284.8162881961312,832.702309681981,0,0,1,1,-1,1,1,-1
126,0.0,832.702309681981,0,0,1,1,-1,1,1,-1
127,109.84235921126722,832.702309681981,0,0,1,1,-1,1,1,-1
128,84.54447699220749,832.702309681981,0,0,1,1,-1,1,1,-1
